TRBV6-3*01,TRBV20-1*01,TRBV21-1*01,TRBV12-1*01,TRBV7-2*01,TRBV27*01,TRBV3-2*01,TRBV12-5*01,TRBV19*01,TRBV12-4*01,TRBV24-1*01,TRBV23-1*01,TRBV5-3*01,TRBV30*01,TRBV6-7*01,TRBV6-2*01,TRBV11-3*01,TRBV4-3*01,TRBV11-1*01,TRBV7-4*01,TRBV6-4*01,TRBV28*01,TRBV7-5*01,TRBV9*01,TRBV6-8*01,TRBV5-4*01,TRBV5-6*01,TRBV6-5*01,TRBV6-9*01,TRBV4-2*01,TRBV7-7*01,TRBV29-1*01,TRBV18*01,TRBV7-1*01,TRBV13*01,TRBV7-6*01,TRBV7-9*01,TRBV10-1*01,TRBV4-1*01,TRBV14*01,TRBV25-1*01,TRBV5-1*01,TRBV10-3*01,TRBV7-3*01,TRBV3-1*01,TRBV12-2*01,TRBV6-1*01,TRBV7-8*01,TRBV5-7*01,TRBV5-8*01,TRBV6-6*01,TRBV12-3*01,TRBV15*01,TRBV10-2*01,TRBV2*01,TRBV11-2*01,TRBV5-5*01
0.0,0.07652533609100311,0.06928645294725956,0.0025853154084798345,0.012926577042399173,0.05015511892450879,0.017063081695966906,0.010858324715615306,0.04705274043433299,0.001034126163391934,0.048086866597724924,0.027404343329886244,0.010858324715615306,0.02326783867631851,0.004136504653567736,0.01964839710444674,0.016546018614270942,0.009307135470527405,0.001034126163391934,0.005170630816959669,0.028955532574974147,0.038262668045501554,0.0015511892450879006,0.03154084798345398,0.001034126163391934,0.021199586349534644,0.010858324715615306,0.035677352637021716,0.005170630816959669,0.010341261633919338,0.005687693898655636,0.016546018614270942,0.01809720785935884,0.0,0.0031023784901758012,0.0062047569803516025,0.025336091003102378,0.024301964839710446,0.0077559462254395035,0.023784901758014478,0.009307135470527405,0.03257497414684592,0.012926577042399173,0.03877973112719752,0.013960703205791106,0.008790072388831437,0.02016546018614271,0.0062047569803516025,0.0025853154084798345,0.005687693898655636,0.010341261633919338,0.03360910031023785,0.0015511892450879006,0.005170630816959669,0.00672182006204757,0.017580144777662874,0.005687693898655636
0.0,0.08718861209964412,0.054270462633451956,0.0017793594306049821,0.012455516014234875,0.05338078291814947,0.0,0.010676156583629894,0.03202846975088968,0.0,0.051601423487544484,0.033807829181494664,0.014234875444839857,0.018683274021352312,0.006227758007117438,0.008896797153024912,0.015124555160142349,0.0,0.0008896797153024911,0.005338078291814947,0.0400355871886121,0.04181494661921708,0.005338078291814947,0.02402135231316726,0.0026690391459074734,0.014234875444839857,0.027580071174377226,0.04181494661921708,0.0035587188612099642,0.004448398576512456,0.004448398576512456,0.011565836298932384,0.008896797153024912,0.0,0.005338078291814947,0.011565836298932384,0.027580071174377226,0.030249110320284697,0.011565836298932384,0.014234875444839857,0.006227758007117438,0.06138790035587188,0.014234875444839857,0.029359430604982206,0.0026690391459074734,0.005338078291814947,0.02491103202846975,0.0071174377224199285,0.0017793594306049821,0.0035587188612099642,0.01601423487544484,0.0498220640569395,0.0,0.00800711743772242,0.0,0.019572953736654804,0.012455516014234875
0.0,0.07483660130718954,0.07352941176470588,0.006209150326797385,0.00849673202614379,0.0392156862745098,0.0,0.012091503267973857,0.03725490196078431,0.000326797385620915,0.05392156862745098,0.024183006535947713,0.01437908496732026,0.02516339869281046,0.006535947712418301,0.011764705882352941,0.020261437908496733,0.0,0.0029411764705882353,0.011111111111111112,0.032679738562091505,0.00130718954248366,0.00522875816993464,0.02516339869281046,0.00392156862745098,0.01699346405228758,0.022549019607843137,0.0434640522875817,0.00130718954248366,0.007516339869281046,0.006209150326797385,0.021241830065359478,0.012091503267973857,0.0,0.006209150326797385,0.01241830065359477,0.03071895424836601,0.02679738562091503,0.017973856209150325,0.023202614379084968,0.014705882352941176,0.05,0.017973856209150325,0.041176470588235294,0.00130718954248366,0.00849673202614379,0.03333333333333333,0.004575163398692811,0.0032679738562091504,0.0016339869281045752,0.011764705882352941,0.043137254901960784,0.00065359477124183,0.004248366013071895,0.000980392156862745,0.01568627450980392,0.00784313725490196
0.0,0.06270764119601328,0.08430232558139535,0.005813953488372093,0.007890365448504983,0.04443521594684385,0.0,0.010382059800664452,0.042774086378737544,0.0,0.07848837209302326,0.02782392026578073,0.011627906976744186,0.017857142857142856,0.0049833887043189366,0.009551495016611296,0.017857142857142856,0.0,0.0012458471760797341,0.008305647840531562,0.02408637873754153,0.004568106312292359,0.0033222591362126247,0.038621262458471764,0.0024916943521594683,0.013704318936877076,0.014534883720930232,0.03488372093023256,0.005813953488372093,0.005398671096345515,0.008305647840531562,0.01951827242524917,0.016196013289036543,0.0,0.005813953488372093,0.011212624584717609,0.03737541528239203,0.028654485049833887,0.016611295681063124,0.01910299003322259,0.013289036544850499,0.053156146179401995,0.014534883720930232,0.04235880398671096,0.0070598006644518275,0.008305647840531562,0.019933554817275746,0.006644518272425249,0.0016611295681063123,0.0049833887043189366,0.013289036544850499,0.03529900332225914,0.0020764119601328905,0.004568106312292359,0.0012458471760797341,0.01910299003322259,0.006229235880398671
0.0006393861892583121,0.06074168797953964,0.07161125319693094,0.004475703324808184,0.028132992327365727,0.026854219948849106,0.043478260869565216,0.008312020460358057,0.0370843989769821,0.0,0.05051150895140665,0.023017902813299233,0.010869565217391304,0.01854219948849105,0.005115089514066497,0.03836317135549872,0.017263427109974423,0.02877237851662404,0.0025575447570332483,0.00639386189258312,0.017902813299232736,0.010230179028132993,0.00959079283887468,0.04283887468030691,0.005754475703324808,0.014066496163682864,0.011508951406649617,0.03964194373401535,0.0025575447570332483,0.0019181585677749361,0.005115089514066497,0.014705882352941176,0.016624040920716114,0.0,0.005115089514066497,0.005115089514066497,0.03132992327365729,0.021739130434782608,0.0159846547314578,0.01854219948849105,0.016624040920716114,0.03644501278772379,0.017263427109974423,0.034526854219948847,0.012148337595907928,0.010230179028132993,0.010230179028132993,0.005754475703324808,0.0025575447570332483,0.0038363171355498722,0.00959079283887468,0.029411764705882353,0.0038363171355498722,0.00319693094629156,0.010230179028132993,0.0159846547314578,0.005115089514066497
0.0,0.06905089408528198,0.07455295735900963,0.0038514442916093533,0.017056396148555707,0.052269601100412656,0.0,0.011829436038514442,0.040990371389270974,0.0005502063273727648,0.03961485557083907,0.02530949105914718,0.014305364511691884,0.02090784044016506,0.0049518569463548835,0.01045392022008253,0.014030261348005502,0.0,0.0019257221458046766,0.005502063273727648,0.024484181568088032,0.02640990371389271,0.003301237964236589,0.04264099037138927,0.001375515818431912,0.013480055020632738,0.019807427785419534,0.03741403026134801,0.003576341127922971,0.01045392022008253,0.009353507565337002,0.011829436038514442,0.018982118294360386,0.0,0.003576341127922971,0.012379642365887207,0.028060522696011003,0.02888583218707015,0.01265474552957359,0.020357634112792296,0.014030261348005502,0.055020632737276476,0.014030261348005502,0.03686382393397524,0.0011004126547455295,0.007427785419532325,0.025859697386519945,0.009078404401650619,0.003026134800550206,0.003576341127922971,0.009353507565337002,0.04264099037138927,0.0016506189821182944,0.004401650618982118,0.01265474552957359,0.01733149931224209,0.005777166437414031
0.0,0.06118314424635332,0.07050243111831442,0.004862236628849271,0.019043760129659644,0.04781199351701783,0.0,0.008914100486223663,0.03119935170178282,0.0008103727714748784,0.04457050243111831,0.02106969205834684,0.008508914100486223,0.009724473257698542,0.008508914100486223,0.01094003241491086,0.018233387358184763,0.0,0.004051863857374392,0.01053484602917342,0.03646677471636953,0.049027552674230146,0.004051863857374392,0.023905996758508914,0.0016207455429497568,0.018233387358184763,0.018233387358184763,0.041329011345218804,0.0028363047001620746,0.009319286871961102,0.006077795786061589,0.012965964343598054,0.013371150729335495,0.0,0.004862236628849271,0.013371150729335495,0.03646677471636953,0.023095623987034037,0.013776337115072933,0.02106969205834684,0.011345218800648298,0.053079416531604535,0.019043760129659644,0.04173419773095624,0.008103727714748784,0.007698541329011345,0.020664505672609402,0.011750405186385737,0.0028363047001620746,0.006077795786061589,0.01094003241491086,0.025526742301458672,0.0008103727714748784,0.004457050243111832,0.023905996758508914,0.012560777957860616,0.008914100486223663
0.0,0.063024350317168,0.0620012277470841,0.004706363822385922,0.024554941682013505,0.044812768569674644,0.016369961121342338,0.011049723756906077,0.034581542868835684,0.0,0.048700634335993455,0.027419684878248415,0.009821976672805401,0.029465930018416207,0.005729486392469818,0.03621853898096992,0.01289134438305709,0.012277470841006752,0.0024554941682013503,0.008184980560671169,0.030079803560466543,0.009208103130755065,0.003683241252302026,0.027419684878248415,0.003887865766318805,0.017393083691426232,0.012072846326989973,0.03560466543891958,0.004501739308369143,0.00511561285041948,0.007161857990587273,0.01289134438305709,0.019030079803560467,0.0,0.0040924902803355845,0.008798854102721507,0.03089830161653366,0.023736443625946388,0.014323715981174545,0.016983834663392674,0.01023122570083896,0.04194802537343974,0.01821158174749335,0.0364231634949867,0.011458972784939635,0.006957233476570493,0.015756087579292,0.006547984448536935,0.0016369961121342337,0.003683241252302026,0.014937589523224883,0.04194802537343974,0.0004092490280335584,0.006138735420503376,0.01555146306527522,0.02005320237364436,0.006957233476570493
0.0,0.05229846768820786,0.05263157894736842,0.005662891405729514,0.030313124583610927,0.04330446369087275,0.033311125916055964,0.009993337774816789,0.02598267821452365,0.000999333777481679,0.023650899400399734,0.020652898067954697,0.010659560293137908,0.021985343104596936,0.005996002664890073,0.04397068620919387,0.01632245169886742,0.037308461025982675,0.001998667554963358,0.007661558960692871,0.02598267821452365,0.03764157228514324,0.002331778814123917,0.028647568287808126,0.0036642238507661557,0.017321785476349102,0.015989340439706862,0.03164556962025317,0.003997335109926716,0.022318454363757494,0.009327115256495669,0.012991339107261825,0.007994670219853431,0.0,0.0033311125916055963,0.006662225183211193,0.028980679546968688,0.021319120586275817,0.019986675549633577,0.021319120586275817,0.009327115256495669,0.03530979347101932,0.018654230512991338,0.0313124583610926,0.014323784143904063,0.006329113924050633,0.013990672884743505,0.007661558960692871,0.0029980013324450365,0.0036642238507661557,0.011325782811459028,0.03764157228514324,0.0013324450366422385,0.001998667554963358,0.014323784143904063,0.014323784143904063,0.009327115256495669
0.0,0.06290018832391714,0.06704331450094161,0.003766478342749529,0.017325800376647833,0.03239171374764595,0.018832391713747645,0.005273069679849341,0.031261770244821095,0.0003766478342749529,0.024858757062146894,0.022975517890772127,0.015065913370998116,0.02824858757062147,0.005649717514124294,0.024105461393596987,0.018832391713747645,0.005649717514124294,0.004896421845574388,0.007909604519774011,0.02598870056497175,0.024858757062146894,0.0022598870056497176,0.03954802259887006,0.0026365348399246705,0.018455743879472693,0.016195856873822974,0.03615819209039548,0.0007532956685499058,0.010922787193973634,0.004519774011299435,0.015065913370998116,0.018832391713747645,0.0,0.0030131826741996233,0.010546139359698682,0.026741996233521657,0.022598870056497175,0.013559322033898305,0.023352165725047083,0.011676082862523541,0.047080979284369114,0.0192090395480226,0.044444444444444446,0.019962335216572504,0.007156308851224105,0.025235404896421846,0.007532956685499058,0.0022598870056497176,0.006026365348399247,0.012806026365348399,0.031261770244821095,0.0018832391713747645,0.0022598870056497176,0.018832391713747645,0.017325800376647833,0.011676082862523541
0.0,0.05386698766175143,0.08335841107433042,0.0066205236232320195,0.012940114354498947,0.05416792055371652,0.0,0.008125188083057478,0.04213060487511285,0.0006018657839301836,0.04122780619921757,0.029190490520613902,0.014444778814324405,0.019560637977730964,0.004814926271441469,0.010532651218778213,0.017153174842010233,0.0,0.0024074631357207344,0.003009328919650918,0.02497743003310262,0.05567258501354198,0.012338248570568764,0.03069515498043936,0.004213060487511285,0.011736382786638579,0.009930785434848028,0.022569966897381884,0.002708396027685826,0.010833584110743304,0.0036111947035811012,0.011435449894673488,0.024676497141137527,0.0,0.0033102618116160097,0.01354198013842913,0.033102618116160096,0.018055973517905506,0.015949443274149863,0.0219681011134517,0.009328919650917845,0.046945531146554316,0.017755040625940414,0.04213060487511285,0.021366235329521515,0.008727053866987662,0.02046343665362624,0.009930785434848028,0.0003009328919650918,0.0021065302437556425,0.009930785434848028,0.02858862473668372,0.0021065302437556425,0.0024074631357207344,0.018055973517905506,0.016250376166114956,0.008125188083057478
0.0,0.0677746039989613,0.07115035055829655,0.004154764996104908,0.013762659049597507,0.03817190340171384,0.0,0.011425603739288496,0.04206699558556219,0.00025967281225655674,0.04232666839781875,0.028823682160477797,0.008569202804466372,0.02233186185406388,0.004414437808361465,0.009088548428979486,0.02077382498052454,0.0,0.0025967281225655675,0.005193456245131135,0.032459101532069594,0.02778499091145157,0.001817709685795897,0.026746299662425345,0.0007790184367696703,0.016359387172163075,0.013762659049597507,0.029083354972734354,0.003635419371591794,0.007011165930927032,0.012204622176058166,0.01661905998441963,0.017398078421189303,0.0,0.004933783432874578,0.00804985717995326,0.03142041028304336,0.022072189041807324,0.019994806543754868,0.02311088029083355,0.01272396780057128,0.05686834588418593,0.014541677486367177,0.038691249026226955,0.012464294988314724,0.009867566865749156,0.021293170605037652,0.009348221241236042,0.002077382498052454,0.003635419371591794,0.016878732796676187,0.042586341210075304,0.0,0.005972474681900805,0.022072189041807324,0.01609971435990652,0.006751493118670475
0.000146756677428823,0.05840915761667156,0.060316994423246256,0.004696213677722336,0.028324038743762842,0.0535661872615204,0.022307014969181096,0.007044320516583505,0.032873495744056354,0.000146756677428823,0.02597593190490167,0.030818902260052832,0.011006750807161726,0.01937188142060464,0.00484297035515116,0.03668916935720575,0.016289991194599354,0.028030525388905197,0.0029351335485764602,0.006017023774581743,0.025242148517757558,0.050484297035515116,0.002788376871147637,0.030965658937481655,0.0019078368065746992,0.01863809803346052,0.014822424420311123,0.03213971235691224,0.002348106838861168,0.011740534194305841,0.005723510419724098,0.011153507484590548,0.017170531259172294,0.0,0.002788376871147637,0.010126210742588787,0.030378632227766364,0.020105664807748752,0.013795127678309363,0.019225124743175816,0.009098914000587027,0.03845024948635163,0.014822424420311123,0.042706193131787494,0.005136483710008805,0.006897563839154681,0.014822424420311123,0.008952157323158204,0.0014675667742882301,0.005283240387437629,0.00733783387144115,0.03243322571176988,0.0013208100968594072,0.0013208100968594072,0.017023774581743468,0.009539184032873496,0.012034047549163486
0.0,0.05766944114149822,0.06718192627824018,0.0023781212841854932,0.03299643281807372,0.049643281807372173,0.032401902497027346,0.010107015457788348,0.03359096313912009,0.0008917954815695601,0.028537455410225922,0.019322235434007136,0.01070154577883472,0.016349583828775268,0.005648038049940547,0.03864447086801427,0.016349583828775268,0.021997621878715814,0.005053507728894174,0.007134363852556481,0.03032104637336504,0.04934601664684899,0.00535077288941736,0.03804994054696789,0.00267538644470868,0.015457788347205707,0.012187871581450654,0.028240190249702736,0.0005945303210463733,0.01070154577883472,0.006539833531510107,0.013079667063020214,0.010107015457788348,0.0,0.002080856123662307,0.007431629013079667,0.030915576694411414,0.026159334126040427,0.010404280618311534,0.014565992865636148,0.009809750297265161,0.03983353151010702,0.013079667063020214,0.03983353151010702,0.010998810939357907,0.01070154577883472,0.015457788347205707,0.007431629013079667,0.0014863258026159335,0.004161712247324614,0.01248513674197384,0.025564803804994055,0.0005945303210463733,0.0014863258026159335,0.017538644470868014,0.011890606420927468,0.006837098692033293
0.0,0.04883272649389591,0.06168344399228957,0.0036410366245448705,0.021417862497322766,0.06553865924180767,0.001285071749839366,0.011565645748554294,0.02741486399657314,0.00021417862497322766,0.04626258299421718,0.020775326622403084,0.01563503962304562,0.016277575497965303,0.00556864424930392,0.029128292996358964,0.020561147997429856,0.013493253373313344,0.0021417862497322766,0.00835296637395588,0.03255515099593061,0.06168344399228957,0.0029985007496251873,0.027843221246519598,0.003855215249518098,0.015206682373099165,0.016277575497965303,0.0364103662454487,0.0023559648747055045,0.008567144998929107,0.008781323623902335,0.01285071749839366,0.011779824373527523,0.0,0.0014992503748125937,0.009852216748768473,0.0379096166202613,0.024630541871921183,0.011779824373527523,0.01670593274791176,0.006853715999143285,0.036196187620475474,0.016277575497965303,0.0364103662454487,0.0008567144998929107,0.011779824373527523,0.020346969372456628,0.010923109873634611,0.0017134289997858213,0.00642535874919683,0.01113728849860784,0.028699935746412508,0.0008567144998929107,0.004283572499464553,0.01370743199828657,0.021417862497322766,0.008781323623902335
