,TRBJ2-7,TRBJ2-6,TRBJ2-5,TRBJ2-4,TRBJ2-3,TRBJ2-2,TRBJ2-1,TRBJ1-6,TRBJ1-5,TRBJ1-4,TRBJ1-3,TRBJ1-2,TRBJ1-1,id
51,0.25179242338866925,0.01634738996659024,0.0544457363456172,0.017560478376687626,0.09256751427443152,0.06766115101577252,0.18853460857435553,0.012233745662959096,0.04961032776223883,0.012980893843516307,0.021600306708316027,0.08994568321627606,0.12471974086456962,HIP10823.txt
52,0.24036347950853895,0.015613515199606045,0.07399260855237112,0.011608148833315993,0.0925449867061451,0.044619702161082304,0.21432356450464238,0.02767742248968326,0.06400703752888567,0.02769991071454064,0.017516109127982793,0.0632796107439065,0.10675390392929929,HIP09159.txt
53,0.2197457820042329,0.011409599330955202,0.03559677305381676,0.01119083876359612,0.05219513706590823,0.0448513301832241,0.1288731487995209,0.03479485758895985,0.09216763999486328,0.05133123263329838,0.039146332953880134,0.13240031291664758,0.14629701471109674,HIP08711.txt
54,0.054504468574398245,0.0015471128783137132,0.07520262257476902,0.0003494427747799902,0.00018037269256485585,5.854875170574049e-05,0.1151212314101868,0.03926354823867664,0.17281251044949528,0.07978866462295892,0.019196968393419386,0.20672917262248203,0.23524533601624942,HIP09022.txt
55,0.14232308921228276,0.020721457916987752,0.04474032060189509,0.012119476850502206,0.06751711181999201,0.026061982810699675,0.13381491672022222,0.03553756779045883,0.09529154353469939,0.048207056972538895,0.04601288283675971,0.1578449688671034,0.16980762406585814,Keck0077_MC1.txt
56,0.140173911371532,0.01699551008500754,0.07581133091110645,0.021039622561589897,0.15451088390286932,0.10262656105794334,0.22063638987263434,0.032521785168086244,0.05151867250198359,0.025142675313925385,0.02120703403538835,0.057622601571932636,0.08019302164600076,HIP00971.txt
57,0.002200914939031026,0.026057783289954103,0.13322002144296616,0.022712840821425613,0.1324548104305916,0.10406187395098344,0.07103686880275512,0.04617268717824515,0.1276573190194025,0.06970914019506698,0.04543831211779306,0.10295767716856877,0.11631975064321652,Keck0031_MC1.txt
58,0.162453121003373,0.02376999672549727,0.09813643501422714,0.018629020426974695,0.12605348075260647,0.08858172488686623,0.12520933958324962,0.03582583423367114,0.09836252483956359,0.04829294396487393,0.0398588196288937,0.054547728951272634,0.08027902998893062,HIP14000.txt
59,0.2542414939654606,0.023594503640646428,0.07196782300772415,0.014916209780938328,0.110922485276751,0.0819523313167218,0.19303211864352388,0.005572145741429266,0.06650606702307131,0.013587988912668362,0.013030339569819542,0.06206336829561501,0.08861312482563019,HIP08986.txt
60,0.1807831667838075,0.012668772148802323,0.09145403092072903,0.015968585330358786,0.1335453702609432,0.06656405621326944,0.13876143037540617,0.029029297145795486,0.03399053132770558,0.02502377798911885,0.03095679267572569,0.12404848789672836,0.11720570093160966,HIP03111.txt
61,0.18450880813848644,0.018117812103989092,0.10107713756346925,0.01161360821102135,0.05760391071952313,0.017145030501888765,0.14300227111345892,0.03183689475715717,0.12166976868746471,0.05144399559238859,0.02494287231810518,0.10883970600058619,0.12819818429246121,HIP04480.txt
62,0.07254667686971782,0.020792704976830945,0.1449899320194053,0.020629540060562168,0.1641955689609834,0.08953541087646784,0.15789305102306436,0.03790694394221606,0.06751315341258711,0.046191053148772185,0.03807598996433867,0.07492550319948117,0.06480447154557317,HIP02103.txt
63,0.045073375125610285,0.03185855315737538,0.04794741450835855,0.019568068663805126,0.05589427719581946,0.07098938884602646,0.07876023161190775,0.04973291064707864,0.05329365415934858,0.0666134984311838,0.05989682578591883,0.20973182095493978,0.21063998091262737,HIP13753.txt
64,0.24349513926582383,0.023868698349447517,0.05381620001369845,0.021623450645769742,0.11170392011553781,0.09858746755041334,0.21919250169818158,0.0342358023945306,0.04353711606133653,0.01633633334129365,0.0183305432677667,0.04442676997690684,0.07084605731929343,HIP14079.txt
65,0.03210784841003711,0.017549566964538833,0.0483539259353143,0.01318366744404602,0.07950099735150536,0.06611826149438448,0.12294540858430203,0.033940975084582416,0.1225551988554891,0.06509280550144733,0.04772078639185189,0.15156059101833697,0.19936996696416404,HIP01597.txt
66,0.07794457371108043,0.004863991166763549,0.02385994610684351,0.008743464966508619,0.030546817671128084,0.01597670693085843,0.06190902333171526,0.0495259219521407,0.08539227572441034,0.05352157073780102,0.06715104379729957,0.240242423527646,0.28032224037580444,HIP08816.txt
67,0.11353739510049088,0.012859827190777792,0.06271483835487876,0.015686773203970633,0.048877775684963334,0.051326062992017966,0.06552862842441338,0.04960345257455072,0.11479452750421745,0.06044110542924355,0.05792939048196118,0.1653262642941354,0.18137395876437887,Keck0070_MC1.txt
68,0.22271217942464677,0.017391093095903008,0.08334268936703401,0.015713519663981254,0.08910422275086205,0.08993487350719045,0.1677798738237947,0.03353976179749054,0.07979102972321893,0.037129012884692496,0.021396463872376596,0.06073835968491538,0.08142692040389383,HIP13686.txt
