TRAV1-2*01,TRAV8-2*01,TRAV17*01,TRAV41*01,TRAV20*01,TRAV24*01,TRAV30*01,TRAV10*01,TRAV18*01,TRAV12-3*01,TRAV8-6*01,TRAV16*01,TRAV39*01,TRAV38-2DV8*01,TRAV26-2*01,TRAV40*01,TRAV35*01,TRAV26-1*01,TRAV8-1*01,TRAV5*01,TRAV25*01,TRAV9-2*01,TRAV22*01,TRAV8-4*01,TRAV14DV4*01,TRAV21*01,TRAV7*01,TRAV8-5*01,TRAV28*01,TRAV27*01,TRAV36DV7*01,TRAV13-2*01,TRAV9-1*01,TRAV4*01,TRAV38-1*01,TRAV19*01,TRAV6*01,TRAV1-1*01,TRAV12-2*01,TRAV2*01,TRAV12-1*01,TRAV3*01,TRAV13-1*01,TRAV8-3*01,TRAV23DV6*01,TRAV29DV5*01,TRAV34*01
0.0356975472582409,0.01312294953913451,0.04889860959225121,0.01648179971879394,0.019840649898453366,0.010935791282612092,0.0069520387439462586,0.018356506795813153,0.0,0.0237462896422434,0.027495703796281832,0.01780971723168255,0.01437275425714732,0.02155913138572098,0.02257459771910639,0.006405249179815654,0.024371192001249806,0.04280581159193876,0.018278394000937354,0.0236681768473676,0.019606311513825966,0.04882049679737541,0.015075769411029527,0.03632244961724731,0.029526636463052647,0.0356975472582409,0.00046867676925480396,0.0021871582565224186,7.811279487580065e-05,0.02265271051398219,0.0076550538978284646,0.02991720043743165,0.0005467895641306046,0.022965161693485392,0.0239806280268708,0.02163724418059678,0.020856116231838775,0.007420715513201062,0.03866583346352132,0.02741759100140603,0.032651148258084677,0.020778003436962976,0.05303858772066865,0.033900952976097486,0.022887048898609593,0.0076550538978284646,0.004218090923293235
0.03174458795706749,0.01055120975077315,0.03556485355648536,0.03511006003274513,0.024195015462979808,0.015008186283427325,0.004456976532654175,0.016008732035655813,0.0,0.03147171184282336,0.03310896852828816,0.01591777333090777,0.04202292159359651,0.027287611424413317,0.03065308350009096,0.011551755503001637,0.027287611424413317,0.0364744406039658,0.00909587047480444,0.009914498817536838,0.02346734582499545,0.044660724031289796,0.019738038930325632,0.03638348189921776,0.009550663998544661,0.044296889212297616,0.0,0.00036383481899217757,0.0,0.03301800982354011,0.0026378024376932873,0.02510460251046025,9.095870474804439e-05,0.016463525559396033,0.024376932872475898,0.005639439694378752,0.022921593596507184,0.011369838093505549,0.041113334546116063,0.02301255230125523,0.037020192832454064,0.008368200836820083,0.0502092050209205,0.03310896852828816,0.03338184464253229,0.0009095870474804438,0.005366563580134619
0.024691358024691357,0.011272141706924315,0.041379983408968916,0.01947006294832382,0.019616454399063094,0.014492753623188406,0.0071243839359781385,0.018689308544381007,4.8797150246425606e-05,0.03406041087200507,0.023129849216805737,0.021275557507441565,0.01766456838920607,0.021763529009905823,0.023959400770994975,0.007417166837456693,0.026838432635534086,0.039964866051822576,0.014590347923681257,0.017469379788220368,0.019860440150295224,0.060508466305567755,0.013711999219245596,0.04157517200995462,0.01864051139413458,0.04084321475625823,9.759430049285121e-05,0.0005855658029571073,0.0,0.02488654662567706,0.001610305958132045,0.028643927194651832,0.00039037720197140484,0.019958034450788073,0.011125750256185039,0.02454496657395208,0.02303225491631289,0.011125750256185039,0.04011125750256185,0.025911286780852,0.04113599765773679,0.023373834968037868,0.05987410335236422,0.03869614014541551,0.01912848289659884,0.0006343629532035329,0.005074903625628263
0.02671961233005788,0.012114685691210122,0.03910351325885045,0.0211333961502221,0.021268003769013326,0.011037824740880334,0.006259254273791897,0.017027863777089782,6.730380939561179e-05,0.028132992327365727,0.034123031363575175,0.015951002826759996,0.011307039978462781,0.011845470453627676,0.02362363709785974,0.0039709247543410955,0.02665230852066227,0.04489164086687306,0.017364382824067843,0.020594965675057208,0.025238928523354423,0.061448377978193566,0.011778166644232063,0.043410957060169605,0.01810472472741957,0.031834701844124375,0.00013460761879122358,0.0014806838067034595,0.0,0.026046574236101763,0.0039709247543410955,0.029142549468299906,0.00033651904697805894,0.024094763763629023,0.008884102840220757,0.019046978058958136,0.026383093283079823,0.01918158567774936,0.03735361421456455,0.024633194238793916,0.036545968501817204,0.027931080899178895,0.0645443532103917,0.03775743707093822,0.02140261138780455,0.0017498990442859066,0.004374747610714766
0.02970594871023539,0.0035346318718507933,0.037151237121155145,0.02541926750394826,0.021659020831766563,0.01233360908475596,0.007971722945025194,0.020681356696999324,0.0,0.022636684966533805,0.028277054974806346,0.017071519891704894,0.024817628036399187,0.030533202978115365,0.020756561630442958,0.010904715349326915,0.03008197337745356,0.04301722192975859,0.013762502820185004,0.016695495224486726,0.01947807776190118,0.05031210047379108,0.014514552154621344,0.034218244716853426,0.026697751372490034,0.037076032187711515,7.52049334436339e-05,0.0016545085357599458,0.0001504098668872678,0.02293750470030834,0.011205535083101452,0.01925246296157028,0.0001504098668872678,0.015191396555614049,0.02970594871023539,0.03173648191321351,0.015341806422501316,0.006918853876814319,0.030683612845002633,0.017597954425810334,0.03286455591486802,0.01872602842746484,0.04121230352711138,0.02752500564037001,0.02910430924268632,0.04429570579830037,0.004361886139730767
0.025845686050931203,0.010338274420372481,0.020524515393386546,0.008893956670467502,0.01832003040668947,0.013683010262257697,0.00395286963131889,0.018244013683010263,0.0,0.02911440516913721,0.03679209426073736,0.011098441657164577,0.01201064234131509,0.012314709236031927,0.019232231090839984,0.004256936526035728,0.029266438616495628,0.05838084378563284,0.016723679209426075,0.029646522234891677,0.027290003800836182,0.03139490687951349,0.0104903078677309,0.05625237552261497,0.02120866590649943,0.0370961611554542,0.0,0.000532117065754466,7.601672367920942e-05,0.026909920182440136,0.011478525275560623,0.028658304827061953,7.601672367920942e-05,0.01717977955150133,0.0020524515393386543,0.0029646522234891676,0.02523755226149753,0.014139110604332953,0.04507791714177119,0.01984036488027366,0.03808437856328392,0.006157354618015963,0.08255416191562144,0.045838084378563286,0.0419612314709236,0.02280501710376283,0.006005321170657545
0.031360213516347345,0.010294538175579068,0.04175007148984844,0.014012010294538175,0.028309979982842435,0.01496520827375846,0.0031455533314269373,0.01382137069869412,9.53197979220284e-05,0.02926317796206272,0.028309979982842435,0.016966924030121056,0.012582213325707749,0.028405299780764465,0.018682680392717567,0.0036221523210370793,0.017729482413497283,0.05328376703841388,0.014583929082070346,0.02087503574492422,0.01734820322180917,0.051091411686207226,0.018301401201029455,0.03383852826232008,0.034791726241540366,0.03526832523115051,0.0,0.0001906395958440568,0.0,0.022495472309598703,0.01486988847583643,0.02802402058907635,0.00047659898961014205,0.01896863978648365,0.021732913926222477,0.009722619388046897,0.0161090458488228,0.008864741206748641,0.03469640644361834,0.019540558574015824,0.04661138118387189,0.004670670098179392,0.0573825183490611,0.035363645029072535,0.027928700791154323,0.03526832523115051,0.004384710704413306
0.022638046193851017,0.010146331514811605,0.040687299240299804,0.0209554887064702,0.022943965737011168,0.015550910110640902,0.005098659052669148,0.012185795135879264,5.098659052669148e-05,0.023555804823331465,0.029368276143374294,0.015448936929587518,0.015550910110640902,0.02962320909600775,0.01896701167592923,0.006730229949523275,0.0341100290623566,0.04981389894457758,0.015652883291694283,0.014888084433793912,0.023147912099117932,0.047162596237189616,0.01621373578748789,0.037679090399225006,0.024983429358078825,0.03497680110131036,5.098659052669148e-05,0.0028042624789680315,0.00020394636210676592,0.02615612094019273,0.018457145770662316,0.032172538622342324,0.00010197318105338296,0.015601896701167593,0.012899607403252944,0.012644674450619488,0.01657064192117473,0.00861673379901086,0.03512976087289043,0.01519400397695406,0.04073828583082649,0.005200632233722531,0.04675470351297609,0.039667567429765974,0.032886350889716004,0.04593891806454902,0.004078927242135318
0.026198852064432513,0.014441770042584706,0.0489724125162007,0.014812071838548418,0.018052212553230883,0.013330864654693575,0.004721347898537308,0.014812071838548418,0.0,0.02675430475837808,0.026384002962414367,0.014719496389557489,0.013701166450657287,0.023329013145713756,0.01981114608405851,0.004165895204591742,0.026384002962414367,0.03147565265691538,0.01546009998148491,0.024995371227550453,0.02157007961488613,0.06591371968154046,0.015274949083503055,0.0382336604332531,0.03638215145343455,0.03749305684132568,0.0,0.0007406035919274209,0.00018515089798185522,0.022958711349750045,0.01397889279763007,0.02971671912608776,9.257544899092761e-05,0.015552675430475837,0.01046102573597482,0.0051842251434919455,0.020736900573967782,0.011386780225884095,0.03814108498426217,0.020366598778004074,0.03962229216811702,0.008146639511201629,0.05100907239400111,0.039344565821144234,0.029253841881133124,0.041288650249953714,0.004443621551564525
0.015054294175715697,0.012421849292530438,0.04713721618953603,0.02418558736426456,0.02179993418887792,0.01332675222112537,0.005840737084567292,0.011681474169134584,0.0,0.02574860151365581,0.03183613030602172,0.018509378084896347,0.014396182954919382,0.037101020072392236,0.018756169792694965,0.003948667324777887,0.019002961500493583,0.05478775913129319,0.005676209279368213,0.01793353076669957,0.02681803224744982,0.06531753866403422,0.017522211253701875,0.03224744981901941,0.01571240539651201,0.03183613030602172,8.226390259953932e-05,0.0008226390259953932,0.0,0.02435011516946364,0.014396182954919382,0.034221783481408356,8.226390259953932e-05,0.015959197104310627,0.015959197104310627,0.017357683448502796,0.017769002961500493,0.0040309312273774265,0.03751233958538993,0.014478446857518921,0.039733464955577495,0.006827903915761764,0.05330700888450148,0.032329713721618955,0.0315893385982231,0.043353076669957226,0.007239223428759461
0.023867313915857606,0.009169363538295576,0.03998112189859763,0.010248112189859764,0.017259978425026967,0.012877562028047466,0.004449838187702265,0.013416936353829559,6.742179072276159e-05,0.03377831715210356,0.041868932038834954,0.013551779935275081,0.01058522114347357,0.017529665587918016,0.015507011866235168,0.0037081984897518877,0.021372707659115427,0.04362189859762675,0.021440129449838186,0.019215210355987056,0.021642394822006472,0.057982740021574976,0.011866235167206042,0.04733009708737864,0.025215749730312837,0.03553128371089536,6.742179072276159e-05,0.0010787486515641855,0.00013484358144552318,0.02494606256742179,0.013012405609492989,0.027373247033441208,6.742179072276159e-05,0.01901294498381877,0.009843581445523194,0.02063106796116505,0.019080366774541533,0.01307982740021575,0.04503775620280474,0.022586299892125135,0.0337108953613808,0.012607874865156419,0.0514428263214671,0.03647518878101402,0.03242988133764833,0.040250809061488674,0.0040453074433656954
0.021905312520074518,0.00899338343932678,0.037129825913792,0.016958951628444786,0.02222650478576476,0.01271921372133359,0.003533114922592664,0.015031798034303333,0.0,0.03578081839789298,0.026145050427185713,0.014132459690370656,0.016958951628444786,0.028007965568189117,0.022483458598316953,0.005524506969872165,0.02717286567739449,0.035459626132202736,0.017344382347273077,0.020749020363589644,0.01965696666024282,0.04368214813387294,0.014003982784094558,0.03944241022676174,0.038478833429691016,0.03809340271086272,6.423845313804844e-05,0.0013490075158990172,0.0,0.030449026787434958,0.013747028971542365,0.028971542365259846,0.00012847690627609687,0.02222650478576476,0.014325175049784802,0.01477484422175114,0.018950343675724287,0.008029806642256054,0.042076186805421724,0.013939744330956511,0.031348365131367635,0.004047022547697052,0.05485963897989336,0.04438877111839147,0.030641742146849105,0.03924969486734759,0.004817883985353632
0.0181003531052491,0.011097593543218301,0.028663837868312513,0.02373816800688407,0.02204682353639358,0.016883771994896293,0.0035013797810154,0.013619773893949734,0.0,0.030206818788759977,0.038574523011186614,0.013857155574018575,0.027150529657873654,0.03804041423103172,0.03599299724043797,0.012521883623631345,0.04804011750393163,0.039108631791341504,0.01080086644313225,0.012640574463665767,0.024539331177116406,0.02658674816771016,0.017121153674965136,0.03456870716002493,0.024183258657013144,0.06501290762885374,5.934542001721017e-05,0.0009198540102667576,2.9672710008605084e-05,0.03192783596925907,0.015785881724577906,0.021987478116376368,0.00020770897006023561,0.01792231684519747,0.022847986706625915,0.006468650781875909,0.016260645084715586,0.006260941811815673,0.025933948547520846,0.010029375982908519,0.04100768523189223,0.0015726536304560695,0.03183881783923326,0.03667546957063589,0.02753627488798552,0.04041423103172013,0.007714904602237322
0.024531398462468688,0.011661052086032651,0.04344821629092165,0.015116178630042325,0.01952146497365466,0.014943422302841841,0.005960093288416689,0.013647749848838214,0.0,0.03144165155048804,0.038351904638507385,0.012956724540036279,0.01632547292044571,0.025395180098471106,0.010365379632029024,0.004923555325213786,0.028072903170078604,0.05666407532175866,0.013215859030837005,0.0175347672108491,0.02936857562408223,0.063574328409778,0.013647749848838214,0.04837177161613544,0.015548069448043534,0.03852466096570787,8.637816360024185e-05,0.0001727563272004837,0.0,0.022544700699663123,0.013734128012438455,0.027900146842878122,0.0,0.011833808413233135,0.0006910253088019348,0.012611211885635312,0.019262330482853935,0.0074285220696207995,0.03144165155048804,0.017189254556448128,0.029023062969681265,0.0071693875788200745,0.05925542022976592,0.0392156862745098,0.03748812300250497,0.04638507385332988,0.0034551265440096743
0.019647231749142575,0.011611954924056835,0.022146006859382655,0.016315531602155806,0.026163645271925526,0.014502694757471828,0.0028907398334149926,0.013865752082312591,4.8995590396864285e-05,0.028907398334149927,0.04076433121019108,0.01156295933365997,0.022684958353748164,0.03669769720725135,0.025673689367956883,0.005683488486036257,0.03591376776090152,0.058843704066634,0.01499265066144047,0.026800587947084762,0.031994120529152376,0.022684958353748164,0.015188633023027927,0.04762371386575208,0.02390984811366977,0.03762861342479177,4.8995590396864285e-05,0.0007349338559529642,0.0,0.02782949534541891,0.01910828025477707,0.03390494855463008,9.799118079372857e-05,0.01200391964723175,0.0,0.0019598236158745713,0.023272905438510533,0.006320431161195492,0.04551690347868692,0.015139637432631064,0.0363547280744733,0.0013228809407153357,0.07417932386085252,0.03968642822146007,0.01817736403723665,0.024742773150416463,0.004850563449289564
0.020215109498509784,0.00699753790333031,0.0461319165478813,0.011144227031229753,0.022288454062459506,0.015485292211999482,0.004081897110276014,0.011727355189840612,0.0,0.03427497732279383,0.03103537644162239,0.013217571595179474,0.01185693922508747,0.03259038486458468,0.025204094855513802,0.004017105092652585,0.029869120124400673,0.05358299857457561,0.011921731242710898,0.01723467668783206,0.027536607489957236,0.0551380069975379,0.018595309057924062,0.034145393287546975,0.028767655824802386,0.03997667487365557,0.0,0.0003887521057405728,0.0001295840352468576,0.026499935207982377,0.016457172476350913,0.020798237657120643,0.0001943760528702864,0.017947388881689775,0.024037838538292083,0.009394842555397175,0.014383827912401193,0.008228586238175456,0.04081897110276014,0.012634443436568615,0.03349747311131269,0.0063496177270960215,0.04788130102371388,0.03310872100557211,0.030905792406375535,0.042309187508099005,0.00699753790333031
0.029026575783104847,0.012904955196446351,0.03894462740292563,0.00995634525541855,0.024163284062188865,0.01742360419698246,0.004250593551351765,0.018610706900513134,0.0,0.032587883893696865,0.042927165505093054,0.010837098874167114,0.018419238722524316,0.024699394960557557,0.020180745960021444,0.008577774373899057,0.03369839932603201,0.04426744275101478,0.015011105154323351,0.02347399862142912,0.030979551198590794,0.015125986061116642,0.014589875162747951,0.050471011717852496,0.026575783104847973,0.050471011717852496,7.65872711955273e-05,0.0016083326951060735,0.0001531745423910546,0.026575783104847973,0.01236884429807766,0.030137091215439994,0.00019146817798881827,0.016734318756222714,0.006012100788848894,0.0014934517883127825,0.0237037604350157,0.012751780654055297,0.04840315539557326,0.01615991422225626,0.037489469250210614,0.0022210308646702917,0.061308110592019606,0.04093589645400934,0.029294631232289193,0.01037757524699395,0.003829363559776365
0.019916016796640672,0.010857828434313137,0.04727054589082184,0.017996400719856028,0.023875224955009,0.010197960407918417,0.004019196160767846,0.014937012597480504,5.99880023995201e-05,0.03047390521895621,0.03167366526694661,0.013437312537492502,0.013557288542291542,0.026754649070185963,0.01913617276544691,0.006898620275944811,0.02681463707258548,0.04211157768446311,0.014697060587882423,0.01859628074385123,0.02495500899820036,0.050689862027594484,0.01865626874625075,0.0352129574085183,0.03461307738452309,0.03239352129574085,0.00017996400719856028,0.001259748050389922,0.0,0.019496100779844032,0.01307738452309538,0.03257348530293941,0.0001199760047990402,0.01835632873425315,0.015656868626274745,0.016496700659868028,0.017456508698260348,0.008338332333533293,0.03623275344931014,0.015416916616676664,0.041391721655668866,0.007378524295140972,0.059088182363527295,0.033653269346130776,0.030173965206958607,0.03959208158368326,0.004259148170365927
0.017814839382166207,0.012887330616886194,0.044726618023310905,0.010186676774376954,0.01677248175874159,0.011844972993461576,0.0027954136264569315,0.014545626835970814,9.47597839476926e-05,0.0300862314033924,0.03942007012224012,0.013787548564389273,0.01369278878044158,0.018004358950061593,0.023026627499289302,0.0035534918980384723,0.02624846015351085,0.04832748981332322,0.015587984459395432,0.020799772576518525,0.023737325878896997,0.047711551217663226,0.014924665971761585,0.05121766322372785,0.021320951388230834,0.03553491898038472,4.73798919738463e-05,0.0018478157869800057,0.0,0.022079029659812375,0.013361129536624657,0.031697147730503174,9.47597839476926e-05,0.013361129536624657,0.009712877854638492,0.0034587321140907797,0.024969203070217,0.011892352885435421,0.04202596418080167,0.014735146403866198,0.04069932720553397,0.005496067468966171,0.06922202217378945,0.04141002558514167,0.04069932720553397,0.029138633563915474,0.005401307685018478
0.037047646328654635,0.011649002196123364,0.03685667907953786,0.015468347178458894,0.025303160507972884,0.012603838441707248,0.003532894108660365,0.014418027308316624,0.0,0.029599923613100352,0.029599923613100352,0.011458034947006588,0.011839969445240142,0.024730258760622553,0.02606702950443999,0.005251599350711353,0.02492122600973933,0.04373150004774181,0.011267067697889812,0.025207676883414496,0.02444380788694739,0.03857538432158885,0.015563830803017282,0.03991215506540628,0.029599923613100352,0.03370571946911105,9.548362455838824e-05,0.0006683853719087177,0.0,0.027881218371049364,0.014227060059199848,0.03294185047264394,0.00019096724911677647,0.017091568795951494,0.01728253604506827,0.004105795856010694,0.02043349565549508,0.009261911582163659,0.04077150768643178,0.016996085171393106,0.043540532798625034,0.004774181227919412,0.055666953117540344,0.03618829370762914,0.029122505490308412,0.040676024061873386,0.005729017473503294
0.043140495867768594,0.022975206611570247,0.011900826446280991,0.0059504132231404955,0.019834710743801654,0.008925619834710744,0.0014876033057851239,0.02066115702479339,0.0,0.0256198347107438,0.045950413223140495,0.010082644628099173,0.007933884297520661,0.006776859504132231,0.019173553719008266,0.003140495867768595,0.007768595041322314,0.03404958677685951,0.021322314049586778,0.033884297520661154,0.028925619834710745,0.02512396694214876,0.012231404958677685,0.0603305785123967,0.01884297520661157,0.04694214876033058,0.0004958677685950413,0.00033057851239669424,0.0,0.022148760330578512,0.012727272727272728,0.034545454545454546,0.00033057851239669424,0.032561983471074384,0.0,0.0008264462809917355,0.034545454545454546,0.01603305785123967,0.044297520661157025,0.0315702479338843,0.06512396694214877,0.002644628099173554,0.06776859504132231,0.0484297520661157,0.016694214876033057,0.020826446280991735,0.005123966942148761
