TRBV6-3*01,TRBV20-1*01,TRBV21-1*01,TRBV12-1*01,TRBV7-2*01,TRBV27*01,TRBV3-2*01,TRBV12-5*01,TRBV19*01,TRBV12-4*01,TRBV24-1*01,TRBV23-1*01,TRBV5-3*01,TRBV30*01,TRBV6-7*01,TRBV16*01,TRBV6-2*01,TRBV11-3*01,TRBV4-3*01,TRBV11-1*01,TRBV7-4*01,TRBV6-4*01,TRBV28*01,TRBV7-5*01,TRBV9*01,TRBV6-8*01,TRBV5-4*01,TRBV5-6*01,TRBV6-5*01,TRBV6-9*01,TRBV4-2*01,TRBV7-7*01,TRBV29-1*01,TRBV18*01,TRBV7-1*01,TRBV13*01,TRBV7-6*01,TRBV7-9*01,TRBV10-1*01,TRBV4-1*01,TRBV14*01,TRBV25-1*01,TRBV5-1*01,TRBV7-3*01,TRBV10-3*01,TRBV3-1*01,TRBV12-2*01,TRBV6-1*01,TRBV7-8*01,TRBV5-7*01,TRBV5-8*01,TRBV6-6*01,TRBV12-3*01,TRBV15*01,TRBV10-2*01,TRBV2*01,TRBV5-5*01,TRBV11-2*01
0.0,0.09617662897145934,0.007108239095315024,0.0006462035541195477,0.025094238018309102,0.03683360258481422,0.0,0.008185245018847603,0.06042003231017771,0.0005385029617662897,0.012924071082390954,0.001830910070005385,0.0010770059235325794,0.03403338718362951,0.0004308023694130318,0.0,0.010231556273559504,0.007969843834141089,0.0,0.004631125471190092,0.0002154011847065159,0.007000538502961767,0.016478190630048465,0.0,0.046742057081313945,0.00010770059235325795,0.018955304254173397,0.017662897145934303,0.059881529348411414,0.0006462035541195477,0.011739364566505116,0.003338718362950996,0.02832525578890684,0.0386645126548196,0.0,0.003554119547657512,0.012493268712977922,0.04964997307485191,0.011200861604738826,0.0230479267635972,0.010123855681206247,0.012277867528271405,0.0650511577813678,0.02207862143241788,0.019063004846526656,0.010016155088852988,0.0017232094776521271,0.042864835756596664,0.017016693591814756,0.0010770059235325794,0.007000538502961767,0.01981690899299946,0.06752827140549272,0.0030156165858912223,0.0038772213247172858,0.006138933764135703,0.008723747980613893,0.024771136241249325
0.0,0.09650924024640657,0.006160164271047228,0.0,0.05007107881851208,0.033801927025746324,0.0039488232506713,0.00473858790080556,0.059548254620123205,0.000947717580161112,0.01263623440214816,0.001737482230295372,0.001421576370241668,0.03648712683620281,0.000631811720107408,0.0,0.04406886747749171,0.014057810772389828,0.02937924498499447,0.004106776180698152,0.000315905860053704,0.010898752171852788,0.015479387142631496,0.000157952930026852,0.027799715684725952,0.0,0.018006634023061126,0.021481598483651873,0.04012004422682041,0.000473858790080556,0.008529458221450008,0.001421576370241668,0.020217975043437055,0.03206444479545095,0.0,0.008529458221450008,0.01105670510187964,0.042963196967303746,0.003632917390617596,0.01990206918338335,0.008845364081503711,0.009635128731637972,0.04075185594692782,0.011214658031906492,0.01642710472279261,0.02227136313378613,0.000631811720107408,0.03238035065550466,0.016269151792765755,0.000631811720107408,0.007423787711262044,0.021007739693571316,0.05244037276891486,0.005686305480966672,0.00315905860053704,0.037434844416363924,0.009319222871584269,0.02116569262359817
0.0,0.08603399779870369,0.0061758591170355875,0.0003668827198238963,0.028983734866087806,0.031857649504708326,0.0,0.007459948636419225,0.06047450165097224,0.0007337654396477926,0.010700745994863642,0.0020178549590314297,0.001284089519383637,0.03381435734376911,0.00024458847988259754,0.0,0.013024336553748319,0.005808976397211691,0.0,0.004341445517916106,0.0003057355998532469,0.007337654396477926,0.04427051485875015,0.00018344135991194815,0.04592148709795769,0.00042802983979454566,0.024397700868289105,0.02060657943010884,0.049651461416167296,0.00018344135991194815,0.010639598874892993,0.003668827198238963,0.022012963189433778,0.0346704170233582,0.0,0.0047083282377400025,0.009600097835391954,0.038400391341567815,0.006237006237006237,0.017182340711752477,0.010700745994863642,0.0097835391953039,0.07472178060413355,0.01858872447107741,0.015409074232603645,0.005503240797358444,0.0008560596795890913,0.04647181117769353,0.016387428152134034,0.0005503240797358445,0.0061147119970649385,0.025865231747584688,0.05442093677387795,0.0014063837593249358,0.003179650238473768,0.046043781337898985,0.00892747951571481,0.021340344869756635
0.0,0.09592464436755094,0.006824298346789696,0.00019223375624759708,0.035274894271434064,0.03364090734332949,0.0,0.0027873894655901575,0.05065359477124183,0.0007689350249903883,0.01912725874663591,0.0017301038062283738,0.0002883506343713956,0.016147635524798153,0.00038446751249519417,0.0,0.012399077277970011,0.009611687812379853,0.0,0.006535947712418301,0.0002883506343713956,0.013360246059207997,0.08227604767397155,0.00019223375624759708,0.026239907727797,0.00019223375624759708,0.024509803921568627,0.024894271434063822,0.04277201076509035,0.0005767012687427913,0.013648596693579393,0.00461361014994233,0.025470972702806613,0.0264321414840446,0.0,0.0067281814686658975,0.012399077277970011,0.037004998077662436,0.0019223375624759708,0.020184544405997693,0.011534025374855825,0.0062475970780469054,0.06920415224913495,0.0034602076124567475,0.018646674356016916,0.016051518646674357,0.0007689350249903883,0.045078815840061515,0.0196078431372549,0.0002883506343713956,0.007112648981161092,0.018646674356016916,0.037197231833910036,0.0017301038062283738,0.0024029219530949633,0.055459438677431756,0.010476739715494041,0.020088427527873896
6.008532115604158e-05,0.06609385327164574,0.007871177071441447,0.0002403412846241663,0.05263474133269242,0.033707865168539325,0.0024034128462416633,0.007690921107973322,0.06080634500991408,0.0006008532115604158,0.011356125698491858,0.002583668809709788,0.0012017064231208316,0.05065192573454305,0.0003004266057802079,0.0,0.03010274589917683,0.008111518356065613,0.014120050471669771,0.00228324220392958,0.0002403412846241663,0.01027458991768311,0.013519197260109356,0.0003605119269362495,0.046265697290152015,0.0006008532115604158,0.02625728534519017,0.01970798533918164,0.038995373430270985,0.0,0.007090067896412906,0.005107252298263534,0.02235173947004747,0.0235534458931683,0.0,0.005287508261731659,0.01333894129664123,0.03737306975905786,0.009613651384966653,0.01970798533918164,0.00799134771375353,0.009793907348434777,0.06567325602355345,0.010094333954214985,0.017965511025656432,0.021510544973862886,0.0008411944961845821,0.03683230186865349,0.014961244967854352,0.00018025596346812474,0.007390494502193114,0.02054917983536622,0.056179775280898875,0.0013218770654329147,0.007330409181037073,0.03454905966472391,0.00871237156762603,0.025656432133629753
0.0,0.08056619838229033,0.00659855257556407,0.0008514261387824606,0.05310770540655598,0.02639421030225628,0.0052149851000425716,0.0036185610898254576,0.0435291613452533,0.001489995742869306,0.012132822477650063,0.002234993614303959,0.0017028522775649213,0.02979991485738612,0.00031928480204342275,0.0,0.038101319710515114,0.013835674755214985,0.05268199233716475,0.005427841634738187,0.00021285653469561516,0.008407833120476799,0.05108556832694764,0.00031928480204342275,0.04161345253299276,0.00021285653469561516,0.020114942528735632,0.016815666240953597,0.030119199659429545,0.0009578544061302681,0.039272030651340994,0.004257130693912303,0.01713495104299702,0.02277564921243082,0.0,0.005534269902085994,0.009472115793954874,0.034482758620689655,0.002022137079608344,0.027884206045125585,0.011600681140911026,0.006492124308216263,0.04374201787994891,0.020966368667518092,0.016922094508301407,0.021285653469561516,0.0009578544061302681,0.02501064282673478,0.011707109408258833,0.0005321413367390379,0.0039378458918688805,0.016709237973605788,0.04693486590038314,0.0011707109408258833,0.002767134951042997,0.031077054065559814,0.009897828863346106,0.01798637718177948
0.0,0.08216453841323006,0.006698764915218757,0.0003140046054008792,0.0408205987021143,0.03244714255809085,0.0037680552648105504,0.004186728072011723,0.05850952480636383,0.0011513502198032238,0.009315469960226083,0.0017793594306049821,0.0017793594306049821,0.04050659409671342,0.0005233410090014653,0.0,0.02752773707347708,0.012246179610634289,0.013816202637638685,0.005756751099016119,0.00010466820180029308,0.005652082897215826,0.037366548042704624,0.00010466820180029308,0.044169981159723676,0.0004186728072011723,0.018212267113250993,0.018840276324052753,0.03558718861209965,0.0,0.015909566673644546,0.003977391668411137,0.022712999790663595,0.025957714046472683,0.0,0.005128741888214361,0.008792128951224618,0.0331798199706929,0.00544274649361524,0.02082897215825832,0.010780824785430186,0.005652082897215826,0.06541762612518318,0.024806363826669457,0.01842160351685158,0.03129579233828763,0.0010466820180029307,0.036947875235503455,0.014444211848440443,0.0,0.004500732677412602,0.015595562068243668,0.0453213313795269,0.0019886958342055683,0.006280092108017585,0.036947875235503455,0.01161817039983253,0.02323634079966506
0.0,0.10296795338674436,0.00873998543335761,0.0005462490895848507,0.022032046613255644,0.03641660597232338,0.0,0.002002913328477786,0.04898033503277494,0.001001456664238893,0.023033503277494538,0.0023670793882010197,0.0013656227239621267,0.024399126001456665,0.0006372906045156591,0.0,0.012108521485797524,0.0064639475600873995,9.104151493080845e-05,0.004552075746540422,0.0007283321194464676,0.006828113619810634,0.07875091041514931,0.0001820830298616169,0.03113619810633649,9.104151493080845e-05,0.017388929351784415,0.016114348142753095,0.022851420247632922,0.0,0.010287691187181355,0.002002913328477786,0.023124544792425344,0.033685360524399126,0.0,0.0046431172614712305,0.01056081573197378,0.03914785142024763,0.005371449380917699,0.024854333576110707,0.01283685360524399,0.005189366351056082,0.06545884923525128,0.02239621267297888,0.015659140568099052,0.032683903860160235,0.0010924981791697013,0.04224326292789512,0.017297887836853605,0.0005462490895848507,0.0067370721048798255,0.01811726147123088,0.03932993445010925,0.00409686817188638,0.0049162418062636565,0.05380553532410779,0.009650400582665695,0.022487254187909686
0.0,0.1055752453653217,0.006406761177753544,0.00047709923664122136,0.019083969465648856,0.0297164667393675,0.0,0.0060659760087241,0.06025081788440567,0.00047709923664122136,0.01649400218102508,0.0027944383860414395,0.0017039258451472191,0.031829334787350054,0.00034078516902944384,0.0,0.013563249727371865,0.006679389312977099,0.0,0.0033396946564885495,6.815703380588877e-05,0.006338604143947655,0.03796346782988004,0.0002726281352235551,0.033465103598691384,0.0002044711014176663,0.01990185387131952,0.018402399127589966,0.04150763358778626,0.0002726281352235551,0.01049618320610687,0.004089422028353326,0.023582333696837515,0.03605507088331516,0.0,0.005861504907306434,0.009814612868047983,0.03939476553980371,0.00661123227917121,0.0315567066521265,0.009541984732824428,0.008451472191930208,0.07292802617230099,0.011791166848418758,0.02215103598691385,0.01812977099236641,0.0008178844056706652,0.04212104689203926,0.013495092693565976,0.0006134133042529989,0.004770992366412214,0.021264994547437296,0.04723282442748092,0.0014994547437295529,0.007565430752453653,0.055002726281352235,0.009678298800436205,0.022287350054525628
0.0,0.08959061243325203,0.004548750741644143,0.00026369569516777636,0.05053068758652515,0.0334893532863076,0.0017140220185905466,0.0018788318280704068,0.03859845738018327,0.0006592392379194409,0.01338255652976465,0.0025380710659898475,0.0010547827806711054,0.01994198694706309,0.00036258158085569254,0.0,0.03691739732348869,0.004647636627332059,0.03952139231327049,0.003493967960973037,0.00032961961895972046,0.007844946931241348,0.07940536620739666,0.00019777177137583228,0.03965324016085437,0.00029665765706374844,0.026039949897817917,0.02284263959390863,0.031445711648757334,0.00013184784758388818,0.030160195134814424,0.0023402992946140156,0.01720614410969741,0.0281824774210561,0.0,0.0072845935790098225,0.011141143120838552,0.04459753444525018,0.0015821741710066583,0.02528182477421056,0.005339837827147472,0.0050431801700837236,0.05890302590810205,0.016975410376425606,0.019843101061375174,0.0039554354275166455,0.0008240490473993012,0.0251170149647307,0.015228426395939087,0.0004944294284395807,0.006262772760234689,0.015096578548355197,0.03902696288483091,0.0011866306282549938,0.0019117937899663787,0.03826883776122355,0.010053398378271475,0.01737095391917727
0.0,0.08270676691729323,0.007872622733303847,0.00026536930561698365,0.05103936311366652,0.03600176912870411,0.0026536930561698365,0.005395842547545334,0.05413533834586466,0.0008845643520566122,0.012206988058381248,0.003184431667403804,0.0006191950464396285,0.026094648385670056,0.00017691287041132243,0.0,0.03706324635117205,0.006368863334807608,0.02786377708978328,0.004865103936311367,8.845643520566122e-05,0.00804953560371517,0.06970367094206104,0.0006191950464396285,0.03998230871295887,8.845643520566122e-05,0.025298540468819106,0.022025652366209642,0.030959752321981424,0.00017691287041132243,0.022025652366209642,0.004599734630694383,0.017779743476337904,0.02565236620964175,0.0,0.005749668288367979,0.011233967271118974,0.03724015922158337,0.002122954444935869,0.022025652366209642,0.007518796992481203,0.007695709862892525,0.04900486510393631,0.0173374613003096,0.018487394957983194,0.0173374613003096,0.0004422821760283061,0.02476780185758514,0.016452896948252985,0.0,0.006191950464396285,0.016187527642636,0.039805395842547546,0.002034498009730208,0.002476780185758514,0.04201680672268908,0.008226448474126492,0.019195046439628483
0.0,0.07283694627709708,0.004033930254476909,0.00015080113100848257,0.039622997172478795,0.040339302544769085,3.770028275212064e-05,0.002412818096135721,0.055570216776625825,0.0004524033930254477,0.020999057492931197,0.00177191328934967,0.0007917059377945335,0.021602262016965128,0.0002639019792648445,0.0,0.03102733270499529,0.007012252591894439,0.012818096135721017,0.006974552309142319,0.00022620169651272384,0.00825636192271442,0.08263901979264844,7.540056550424128e-05,0.037360980207351555,7.540056550424128e-05,0.020282752120640905,0.015532516493873704,0.037851083883129126,3.770028275212064e-05,0.016098020735155514,0.003958529688972668,0.01768143261074458,0.027257304429783222,0.0,0.003920829406220547,0.011272384542884071,0.05029217719132893,0.005579641847313855,0.017115928369462772,0.008557964184731386,0.00704995287464656,0.06559849198868992,0.020999057492931197,0.023864278982092365,0.0018473138548539113,0.000527803958529689,0.04180961357210179,0.014476908576814326,0.000414703110273327,0.007728557964184732,0.02005655042412818,0.03822808671065033,0.00015080113100848257,0.004071630537229029,0.03705937794533459,0.0105937794533459,0.022733270499528748
