,id,TRBV9,TRBV8-2,TRBV7-9,TRBV7-8,TRBV7-7,TRBV7-6,TRBV7-5,TRBV7-4,TRBV7-3,TRBV7-2,TRBV7-1,TRBV6-9,TRBV6-8,TRBV6-7,TRBV6-6,TRBV6-5,TRBV6-4,TRBV6-3,TRBV6-1,TRBV5-8,TRBV5-7,TRBV5-6,TRBV5-5,TRBV5-4,TRBV5-3,TRBV5-2,TRBV5-1,TRBV4-3,TRBV4-2,TRBV4-1,TRBV30,TRBV3-2,TRBV3-1,TRBV29-1,TRBV28,TRBV27,TRBV26,TRBV25-1,TRBV24-1,TRBV23-1,TRBV22-1,TRBV21-1,TRBV20-1,TRBV2,TRBV19,TRBV18,TRBV17,TRBV16,TRBV15,TRBV14,TRBV13,TRBV12-5,TRBV12-4,TRBV12-3,TRBV12-2,TRBV12-1,TRBV11-3,TRBV11-2,TRBV11-1,TRBV10-3,TRBV10-2,TRBV10-1,TRBV1,TRAV3,TRAV20
0,HIP01391.txt,6479,,8744,2032,616,1556,37.0,124,1570,7550,,49.0,26.0,48.0,3302,5504,1188,6154,3862,1038.0,37.0,2714,1389,3381,165,,7649,4098.0,1553,3077,4204,4417,2.0,3835,10094,5284,,1285,1986,337,1.0,956,12472,4478,7794,4110,,115.0,2014,1467,776,349,6696,,106.0,48.0,1142,3508,495.0,1740,653,760,19,,
0,HIP09001.txt,11216,,18136,2421,1159,3766,59.0,383,2767,5963,2.0,75.0,62.0,138.0,8089,15093,2341,4613,14123,924.0,129.0,8472,2467,10491,312,,21316,17.0,4839,11807,7285,11829,6.0,9483,2701,12474,,4734,2147,735,1.0,1627,28783,15628,18381,7587,,280.0,4597,3179,2940,2617,17295,,298.0,108.0,1294,6432,1168.0,5977,2267,2364,241,,
0,HIP14109.txt,13209,,14341,4417,1037,3269,47.0,51,5355,16273,2.0,54.0,43.0,96.0,8743,12443,1828,13431,8075,1870.0,79.0,5971,2288,6557,269,,18484,7768.0,2938,4986,2440,9279,4.0,7845,14944,10968,,2501,3820,476,1.0,1405,25057,11161,15507,9582,,222.0,4098,2662,1967,1371,17445,,171.0,79.0,1880,5794,1535.0,4902,871,559,136,,
0,HIP05563.txt,4461,,6549,1930,413,1687,12.0,97,1154,4202,1.0,17.0,17.0,39.0,3295,5274,610,3675,3310,755.0,34.0,2220,1038,2492,106,,7147,1626.0,1537,2915,3436,3623,,2823,5366,4663,,945,1764,193,,598,8887,4605,5758,2769,,90.0,1084,1118,913,565,5024,,112.0,31.0,917,3042,309.0,2083,820,997,64,,
0,HIP11774.txt,3913,,4057,1682,384,914,16.0,25,1107,2279,,3.0,4.0,44.0,2749,4910,546,1540,4927,782.0,13.0,2363,840,2626,91,1.0,9637,2.0,1366,3316,5305,4615,1.0,3307,1601,2678,,1338,1787,199,1.0,503,9500,6106,5715,3047,2.0,122.0,1115,982,730,899,6495,,65.0,32.0,1086,2186,327.0,2243,535,793,60,,
0,HIP14007.txt,1995,,2846,654,172,505,9.0,16,1157,1862,2.0,9.0,4.0,13.0,1211,1727,619,1342,1452,296.0,17.0,876,415,1098,47,,3212,657.0,775,1207,1702,1592,2.0,1377,4063,2515,,498,810,110,1.0,342,5238,1672,2545,1199,1.0,38.0,654,399,247,308,2505,,49.0,21.0,368,1155,293.0,943,248,262,55,,
0,HIP01022.txt,7754,,6982,2584,813,2041,40.0,42,3739,9282,,37.0,40.0,74.0,4407,8168,1249,8459,5242,1171.0,44.0,3855,1175,5279,217,,10783,4464.0,2737,2827,4623,4647,,5636,11966,6490,,2069,4715,343,,865,14779,5194,9657,3885,5.0,139.0,2469,1586,1186,928,10030,,131.0,63.0,1263,3539,843.0,3484,438,429,99,,
0,HIP08337.txt,6213,,6880,1001,622,1690,36.0,27,2741,2416,1.0,14.0,20.0,36.0,2909,4724,1113,1568,4600,392.0,36.0,2661,1293,2840,130,,9131,2.0,1520,3673,1844,4573,1.0,2283,4903,4669,,1094,1247,261,,694,9508,5387,6440,3059,,138.0,1515,1268,1422,751,6739,,76.0,39.0,1024,3490,634.0,2602,931,1048,82,,
0,HIP14172.txt,6269,,11564,3751,498,3078,42.0,229,1943,8655,3.0,97.0,58.0,121.0,6581,11184,1850,6626,8194,1498.0,92.0,5610,1648,6297,219,,12187,2991.0,3493,5149,7408,7514,3.0,5048,11485,9844,,2885,2876,434,,955,24716,8578,14041,4739,,217.0,4326,2880,2061,1410,16227,,185.0,66.0,1084,4490,745.0,3910,1518,1715,160,,
0,HIP02112.txt,18168,,21651,6883,1679,6777,108.0,460,6788,7879,3.0,145.0,98.0,199.0,9542,16904,2374,5269,12318,2607.0,154.0,7027,3135,8968,395,,24208,27.0,5850,13345,12136,14048,4.0,10776,31251,19837,,3451,6013,884,,2148,37523,17972,17638,10868,,344.0,4946,4162,4699,2213,23852,,314.0,150.0,1442,8245,1920.0,8227,1936,2060,287,,
0,HIP13996.txt,7131,,8738,3334,723,2338,48.0,215,1581,10001,,61.0,38.0,110.0,5797,9762,1198,6316,7963,1450.0,67.0,5407,1993,6733,191,1.0,20411,2973.0,1622,4520,192,7491,,5937,943,5153,,1744,3601,380,,863,15570,13020,11296,5357,2.0,199.0,2799,1829,1195,1447,11231,,160.0,62.0,2287,4170,677.0,4166,1208,1021,125,,
0,HIP08710.txt,6885,,5192,2192,511,1533,11.0,40,2602,5253,1.0,33.0,30.0,45.0,4157,6304,1130,4739,4634,751.0,50.0,3102,729,3535,154,,9200,1965.0,2120,2499,5487,4356,,5296,10669,8783,,1747,3436,231,,577,12126,4892,6455,2181,,92.0,2185,1252,1019,340,6327,,74.0,50.0,984,2259,585.0,2613,494,301,78,,
0,HIP13875.txt,4183,,3711,1231,363,881,7.0,10,1462,2524,,36.0,13.0,32.0,1908,3792,780,2311,2459,355.0,17.0,1598,501,952,91,,4673,1113.0,1463,1193,2937,2691,,2306,4407,2840,1.0,832,1330,198,,223,7938,2320,4207,2941,,48.0,1049,741,548,240,4032,,64.0,17.0,649,1675,320.0,1405,392,449,57,,
0,HIP13497.txt,4944,,7841,2568,706,1924,27.0,164,1863,7156,,27.0,33.0,50.0,4389,6803,1378,4630,6408,1155.0,46.0,3043,1673,4694,107,,12280,1691.0,2470,4209,4434,7340,1.0,4038,5703,4542,,1505,2021,283,2.0,753,15835,6756,10180,4909,,170.0,2119,1451,1003,940,8045,,121.0,35.0,1313,4158,660.0,3711,1073,1464,73,,
0,HIP17577.txt,8848,1.0,8502,3086,1003,2116,38.0,44,5031,9661,1.0,53.0,34.0,85.0,5132,8108,1769,5754,6501,1396.0,59.0,4274,1518,5369,219,,13886,3286.0,3460,3522,6404,8044,,5459,11903,6328,,1720,2905,436,,1093,19694,8953,9685,4816,,149.0,3215,1922,1272,1275,9364,,134.0,74.0,2027,4458,975.0,3704,462,571,145,,
0,HIP14184.txt,4596,,5327,1678,410,1243,22.0,21,1739,3679,,29.0,23.0,55.0,3166,4931,881,3998,3939,759.0,41.0,2710,828,3011,115,,8000,1522.0,1858,3969,2143,4197,1.0,3275,5765,5241,,1298,1588,231,,604,9380,4926,6249,2812,,121.0,2131,1171,894,569,5999,,82.0,40.0,616,2021,452.0,2293,670,607,63,,
0,HIP14045.txt,3712,,6631,2937,765,1903,20.0,181,1263,8871,,70.0,28.0,51.0,6285,11063,1235,6107,5716,1090.0,36.0,3479,966,2863,175,,11342,2199.0,2425,3731,10068,6340,3.0,4812,945,4505,,1997,1648,381,2.0,732,14500,8001,9186,5172,,123.0,2045,1510,1178,1136,10570,,114.0,60.0,708,3156,595.0,5123,881,1179,133,,
0,HIP03494.txt,4459,,10021,3344,726,2359,41.0,394,117,5406,,120.0,58.0,123.0,5438,11101,1798,2954,8251,1166.0,96.0,5682,1167,6411,125,,15846,8.0,3327,7257,12823,7838,1.0,8246,2158,7223,,2857,1929,398,2.0,974,22239,8727,10157,5152,,192.0,3862,2250,1387,1824,12803,,177.0,55.0,868,3764,521.0,3957,1455,1638,188,,
0,HIP14134.txt,5072,,6150,4764,596,1935,28.0,198,74,4599,1.0,48.0,37.0,61.0,4282,6766,1227,4824,5535,1150.0,43.0,3775,1290,4626,108,,12473,2115.0,1229,2599,3906,5435,,4683,635,5198,,1860,1621,284,,742,13968,6796,9741,4451,,95.0,2470,1802,906,1315,8631,,107.0,36.0,1152,3478,309.0,2954,1230,1273,102,,
0,HIP13928.txt,9550,,8802,3296,920,2195,40.0,42,3975,10791,,63.0,21.0,2.0,4752,7953,1072,8798,4364,1432.0,58.0,4198,1481,4940,209,1.0,14506,4975.0,3315,4269,7371,5711,2.0,5924,19363,7990,,1997,4754,491,1.0,1314,22430,8129,9782,6216,,173.0,3424,1876,1564,601,7935,,131.0,79.0,1321,4213,1061.0,3961,851,1081,110,,
0,HIP13987.txt,7176,,11167,1680,815,2952,62.0,70,3492,3984,,40.0,50.0,118.0,4547,8113,1604,2775,7259,614.0,56.0,3964,1802,5394,201,,11768,8.0,2173,8741,3820,8230,3.0,5117,6439,7525,,4023,1842,530,1.0,1155,14985,10277,9262,4150,,174.0,2514,1776,1825,1615,10674,,212.0,96.0,1405,5227,820.0,3670,1330,1445,164,,
0,HIP13809.txt,3284,,3406,1437,484,1104,23.0,20,1645,3603,,29.0,19.0,44.0,2439,5169,648,3131,3306,667.0,26.0,2297,529,2593,105,,7206,1422.0,1489,2249,3077,2796,1.0,2851,873,2054,,1158,1280,159,,342,6702,4311,3347,1947,,51.0,781,686,679,508,4651,,68.0,23.0,461,1200,297.0,933,357,589,71,,
0,HIP01220.txt,6414,,7341,2718,536,1978,25.0,43,3712,9164,,32.0,23.0,53.0,3836,5332,997,6579,4012,1096.0,45.0,3562,1621,4308,186,,4847,3272.0,2392,3021,5882,5534,2.0,3962,7558,5658,,1241,3648,358,3.0,1043,15653,6108,8271,5139,1.0,144.0,2345,1581,976,879,6720,,136.0,63.0,3085,3840,884.0,2960,728,735,75,,
0,HIP04576.txt,9432,,9622,3014,782,2339,42.0,56,3782,9428,,67.0,42.0,106.0,4333,7524,1619,11004,6700,1255.0,68.0,4862,1341,6227,271,,11765,6021.0,3851,5323,5613,6058,3.0,5836,1358,8620,,2573,4406,464,1.0,1042,16713,7330,10528,4439,4.0,167.0,3547,2377,1883,1179,11244,,141.0,68.0,896,2874,695.0,3545,524,480,116,,
0,HIP13877.txt,6754,1.0,8293,2842,745,2318,44.0,36,2957,7368,1.0,71.0,35.0,110.0,4818,7221,2112,6368,6211,1305.0,58.0,3487,1019,4180,235,,10695,3315.0,3656,6135,8389,5777,3.0,5404,9635,10318,1.0,3245,2057,511,2.0,1140,16063,7565,9940,4326,,165.0,3452,1799,2025,1005,9487,,155.0,65.0,888,3285,677.0,2646,967,1021,157,,
0,HIP09122.txt,6620,1.0,9658,1589,803,2500,52.0,40,3749,5159,1.0,34.0,51.0,110.0,4846,8161,1339,2442,7741,704.0,49.0,3707,1874,5701,246,,15107,4.0,2427,5358,6536,7841,,4874,9049,5656,,2511,2440,461,1.0,1170,17260,10040,9729,6333,,214.0,2690,2260,1429,817,10969,,202.0,65.0,1027,4771,908.0,3764,1328,1523,146,,
0,HIP13812.txt,2264,,2467,1149,326,903,7.0,48,512,3467,,17.0,12.0,27.0,1116,3081,542,1744,2368,359.0,12.0,966,138,1766,37,,4874,988.0,1021,1194,4030,1509,,3305,2989,1774,,1053,1238,124,,297,4002,2774,2097,1438,,98.0,1016,820,393,230,2527,,35.0,6.0,293,1098,160.0,1302,545,578,50,,
0,HIP03233.txt,8436,,10790,3332,803,2476,68.0,53,3856,5957,,55.0,56.0,114.0,5124,9184,1220,2596,7387,1469.0,73.0,3808,1720,5270,215,,13137,9.0,2557,4860,4558,8842,4.0,4581,17448,8088,,1917,3902,477,,1354,14587,9974,11545,7504,4.0,217.0,2796,2314,1579,859,9979,,214.0,75.0,2846,3751,894.0,2928,968,1042,154,,
0,HIP13414.txt,4810,,6338,2189,566,1575,22.0,38,1815,2510,,44.0,31.0,62.0,3725,5135,1336,2126,5803,870.0,45.0,2841,1028,3366,130,,11157,7.0,1720,4761,3266,6810,1.0,4193,7374,5050,,1544,2976,307,1.0,881,14403,7364,6958,3610,2.0,119.0,2470,1240,1002,592,6155,,125.0,46.0,1593,2834,430.0,3185,1011,1194,130,,
0,HIP03807.txt,5200,,8670,2677,631,2002,39.0,170,1680,5293,2.0,58.0,33.0,61.0,3306,5024,1065,4032,3980,1057.0,56.0,3105,1508,4121,129,,12049,3240.0,3113,5017,149,4766,3.0,3925,12724,6512,,1200,3538,309,,948,15152,6773,7537,5125,5.0,174.0,2564,1383,1418,910,6832,,101.0,59.0,2332,4232,738.0,3059,727,811,107,,
0,HIP05832.txt,3577,1.0,4831,1254,290,959,20.0,26,1827,3489,,30.0,9.0,34.0,2295,4691,475,2785,3235,605.0,42.0,1459,856,1912,130,,5080,2831.0,1236,1726,3452,2797,,1996,4150,4345,,718,1505,195,2.0,541,6850,3403,4515,2948,,111.0,1222,790,633,434,3895,,85.0,34.0,634,2100,470.0,1275,416,478,44,,
0,HIP13800.txt,934,,1467,289,112,314,3.0,27,9,701,,19.0,6.0,10.0,781,1102,146,387,1386,119.0,9.0,762,207,649,19,,3551,3.0,637,1273,1351,869,,1920,308,690,,433,690,36,,35,5696,978,1630,1775,,12.0,468,235,212,105,1288,,16.0,7.0,128,496,61.0,435,166,194,36,,
0,HIP03194.txt,4014,,3913,1868,319,1078,17.0,34,1299,4359,2.0,26.0,23.0,58.0,2798,4396,759,5046,3090,568.0,30.0,2332,526,2472,102,,5618,2117.0,1700,1586,2611,3003,,3517,7320,4533,,1104,2544,206,,543,9900,3729,4601,1486,,60.0,1735,960,890,297,4299,,78.0,42.0,678,2432,542.0,1866,545,496,55,,
0,HIP14014.txt,7802,,9899,2934,826,2063,20.0,39,3519,9315,,95.0,35.0,85.0,6147,11036,1288,11498,6422,1303.0,75.0,4937,924,4934,267,,13063,5572.0,2042,4739,9957,5079,,6717,8152,7520,,2104,5972,417,,991,15412,7007,9990,4813,9.0,152.0,2061,1529,1454,955,9446,,141.0,60.0,3112,3409,921.0,4323,517,596,133,,
0,HIP00771.txt,7328,,16001,4540,1121,3521,44.0,526,167,11872,3.0,78.0,60.0,115.0,7748,13130,2718,8710,8557,1850.0,90.0,5415,2335,6656,198,1.0,17207,3995.0,4772,7335,5822,10602,6.0,7215,20623,12710,,2959,8166,598,2.0,1762,26099,12372,16233,9311,,275.0,4620,3152,2106,875,11091,,230.0,104.0,2155,7180,1152.0,3817,1407,1787,185,,
0,HIP05455.txt,6095,1.0,5598,1946,613,1623,19.0,46,2165,4138,,33.0,21.0,57.0,3692,7399,881,4105,4081,1056.0,40.0,3420,676,3735,127,,8242,2347.0,2487,3164,4397,3782,2.0,5148,6280,4947,,1818,1925,175,1.0,443,13463,5785,6305,2521,,116.0,2576,1273,865,548,6573,,71.0,39.0,668,1617,426.0,2094,572,597,76,,
0,HIP13941.txt,4961,,12215,6609,845,2454,45.0,303,124,3013,,35.0,29.0,64.0,5073,10467,2146,2604,8577,1488.0,54.0,3942,1879,5878,132,,18525,6.0,2844,6417,6256,7887,,5285,11409,8947,,2010,6853,445,1.0,1243,19369,10649,12777,7585,2.0,203.0,3190,2100,1789,856,12678,,168.0,68.0,1495,5207,636.0,4482,1742,2111,192,,
0,HIP14041.txt,13547,,11658,4287,1176,3266,46.0,222,2638,15172,,75.0,64.0,136.0,8240,14117,1674,16611,8818,2166.0,99.0,7734,1970,9754,320,,18578,8477.0,3279,4038,7878,8469,3.0,7291,12083,8842,,3112,7057,507,,1392,26780,11429,14128,7080,5.0,210.0,4471,2942,2164,1504,14008,,212.0,87.0,7039,5352,824.0,4852,1514,1578,147,,
0,HIP12099.txt,8219,1.0,8699,2896,663,2964,28.0,66,2747,3299,,68.0,51.0,86.0,4935,9062,1677,2311,6331,1134.0,55.0,4607,1397,4481,198,,10235,7.0,2254,7757,7461,6913,3.0,4582,7994,7686,,1703,2509,399,2.0,987,12892,8750,10527,4189,,200.0,2571,2003,2959,900,11442,,172.0,71.0,1318,4935,815.0,3638,1558,1238,142,,
0,HIP01470.txt,7601,1.0,8083,2758,825,2024,23.0,46,3793,6137,1.0,54.0,38.0,77.0,4681,7563,1510,5396,5597,1090.0,71.0,4055,1364,5269,189,,16675,3209.0,3524,4146,2238,6096,1.0,5364,9124,7221,,1715,2636,374,,1042,18948,9024,7182,5528,1.0,122.0,3240,1581,1503,876,8095,,127.0,68.0,1508,3792,894.0,4057,893,974,91,,
0,HIP16515.txt,6029,,7525,2648,466,1526,44.0,185,2038,4490,1.0,44.0,38.0,81.0,3701,5885,1223,1899,6768,1131.0,58.0,4196,1661,5590,137,,15624,6.0,2294,4315,4245,5830,,3993,8454,5765,,1422,4427,370,1.0,1061,15252,8420,7731,4308,3.0,166.0,2562,1256,1544,804,6931,,142.0,66.0,2148,4207,693.0,3361,1217,1313,134,,
0,HIP14074.txt,11091,,14078,3983,1177,2895,45.0,57,6196,18252,1.0,56.0,67.0,112.0,8130,12421,1789,13309,8187,1821.0,68.0,4352,2031,5183,364,,17984,6097.0,4245,4832,5817,8195,2.0,6219,13515,6466,,2364,4299,568,2.0,1694,25699,9080,16337,11259,,250.0,3355,2682,1257,1459,14121,,208.0,107.0,2009,5765,1305.0,4190,537,712,153,,
0,HIP13318.txt,5521,,4292,1963,241,1322,13.0,91,774,5187,,28.0,12.0,31.0,3173,4975,489,5688,3675,537.0,29.0,2354,884,2605,103,,6669,3086.0,1259,2541,5444,3203,4.0,3657,5879,3751,,1301,1504,192,,258,12722,3437,6132,4101,,84.0,1806,1120,1018,329,5364,,90.0,29.0,482,2290,271.0,1257,559,421,55,,
0,HIP13782.txt,1838,,3152,648,215,822,13.0,14,892,3224,2.0,7.0,22.0,34.0,1415,2416,410,3372,1959,218.0,18.0,1494,433,1763,81,,3405,1824.0,941,1758,2104,1743,,2391,3211,2418,,683,975,132,,363,7619,2456,3266,1288,,68.0,991,662,521,160,3142,,52.0,16.0,473,1684,391.0,1253,384,277,32,,
0,HIP17454.txt,8511,,10568,3071,462,2431,28.0,49,4519,9813,3.0,44.0,31.0,76.0,5104,8138,1141,7822,4217,1164.0,55.0,4043,1614,4962,210,,12653,5974.0,3976,3525,3043,5236,1.0,3822,17962,9403,,1958,3793,435,2.0,1207,21473,7174,9962,5696,,180.0,3091,1926,1656,685,8540,,143.0,59.0,1833,5028,1275.0,3772,823,1261,82,,
0,HIP13251.txt,5330,,5720,2097,494,1364,14.0,25,1891,2289,,25.0,20.0,51.0,3803,6475,901,1805,4867,1032.0,43.0,3209,570,3073,122,,9648,6.0,1756,3555,4503,3699,2.0,4737,8364,5043,,1415,2680,224,1.0,431,11705,4652,6440,2848,,146.0,2167,1135,1252,405,5438,,76.0,38.0,1095,1823,287.0,2428,960,871,87,,
0,HIP14053.txt,10608,,12084,3908,1244,2456,47.0,84,5398,16700,1.0,93.0,61.0,76.0,7660,10522,1904,12477,6768,1553.0,83.0,5735,1875,6975,307,,20073,6295.0,5231,4907,10172,8351,1.0,8367,19862,9394,,2761,6005,644,1.0,1391,32597,12102,13630,9917,,258.0,4550,2310,1358,741,11227,,177.0,101.0,2274,5509,1326.0,6292,635,691,204,,
0,HIP11649.txt,5543,1.0,7779,2734,417,1632,40.0,26,2791,3769,,50.0,20.0,72.0,4296,6061,1032,1827,6568,808.0,48.0,3196,1477,5147,195,,13430,5.0,2165,6132,6966,6656,1.0,4924,13483,6018,,1614,3114,409,2.0,1155,17868,9261,9874,4688,,150.0,2304,1783,1166,460,6421,,156.0,72.0,943,4797,604.0,2993,1016,1073,146,,
0,HIP14230.txt,5529,,7403,2316,601,1381,17.0,227,81,8308,,58.0,27.0,68.0,4919,9627,604,8775,4027,827.0,64.0,5250,603,3682,141,,9626,5360.0,342,3166,4330,3492,,4477,7200,4857,,2338,2455,270,,614,13399,6244,7215,3221,,99.0,2524,1162,1362,666,9984,,104.0,43.0,545,2311,74.0,2920,1192,950,115,,
0,HIP02780.txt,3845,,5765,1936,609,1487,18.0,133,987,4784,,33.0,26.0,63.0,3781,7329,1079,4816,4384,841.0,45.0,3011,523,3527,135,,9391,2161.0,2322,2409,3839,3623,1.0,4360,9675,4301,,1674,2514,278,1.0,563,12697,5565,6104,3379,,125.0,2256,1335,834,369,5929,,72.0,33.0,488,1840,362.0,2295,612,798,95,,
0,HIP12097.txt,8038,,8275,2711,554,1549,32.0,41,3837,9546,,37.0,43.0,74.0,3991,6202,1284,7611,3613,1210.0,55.0,3654,1319,4678,234,,8193,4913.0,3303,1800,6420,5593,,5306,14318,9096,,1623,2844,469,,1213,17653,5051,11206,4855,,164.0,2802,1568,1423,444,6587,,169.0,65.0,1673,4693,1071.0,3649,535,510,115,,
0,HIP13967.txt,6132,,7163,2737,567,1891,25.0,26,3329,5431,,48.0,16.0,50.0,4502,6949,954,5183,5220,1086.0,70.0,4197,1140,3833,139,,11016,1803.0,1958,3487,3054,4732,,6028,12272,7149,1.0,1747,3644,212,1.0,673,15677,6020,9064,4061,,135.0,2989,2084,1196,589,6270,,99.0,54.0,1430,4063,838.0,2879,1146,1345,89,,
0,HIP13852.txt,6675,,7315,1239,517,1308,28.0,22,2956,2912,,18.0,22.0,33.0,3576,5485,919,1740,4857,956.0,28.0,3052,1141,3903,118,,8691,4.0,2241,4560,5872,6841,4.0,4586,7219,5945,,1535,3664,273,,737,16629,6961,8055,4777,,160.0,2586,1528,1112,439,8034,,73.0,36.0,1028,3078,660.0,3364,1277,1148,77,,
0,HIP05838.txt,10452,,11154,3893,1129,3200,37.0,81,4918,7812,,67.0,48.0,116.0,5380,9067,1216,6973,7577,1659.0,80.0,5552,1607,6405,251,,16303,3768.0,4473,6067,8682,7300,,8390,10113,11912,,2521,4957,502,1.0,1045,24833,9431,13720,5567,,220.0,3832,2324,2147,1102,11545,,165.0,76.0,1408,3679,922.0,4427,977,1162,173,,
0,HIP04578.txt,11756,,11850,3961,953,2755,34.0,55,4228,12161,,46.0,34.0,78.0,6298,10491,1665,11554,7355,1714.0,68.0,5485,1849,6673,225,,14170,6898.0,4112,5045,5734,7524,2.0,5677,1982,8701,,2623,4565,470,,1258,22128,8224,12536,5870,,239.0,3353,2422,1646,1473,11392,,158.0,74.0,1787,5123,1396.0,4582,813,521,100,,
0,HIP08890.txt,6566,,5766,2959,612,1901,32.0,30,3089,7276,,24.0,20.0,36.0,4421,6834,863,4998,6563,1299.0,40.0,1681,2058,4007,132,,12092,2033.0,2584,3387,6242,6884,2.0,4217,8820,6770,,1479,1349,332,2.0,697,15246,8036,8084,5804,,112.0,2424,1251,962,1087,9515,,86.0,35.0,1024,3446,854.0,2351,846,781,109,,
0,HIP14214.txt,9247,,8232,3058,830,2251,25.0,47,4493,7037,,48.0,37.0,66.0,5962,9393,1452,6413,7128,1290.0,53.0,4080,1017,6513,166,,16081,2477.0,2665,3100,8755,5886,,7437,15470,8915,,2664,6434,324,2.0,877,17255,6608,12409,5369,,164.0,3000,2385,1023,730,7691,,104.0,37.0,1657,3724,924.0,3943,1002,1142,93,,
0,HIP14153.txt,6850,,8597,3035,775,2369,38.0,33,4568,4550,,33.0,32.0,63.0,4398,6430,1241,2472,6859,1315.0,53.0,3203,1421,4175,191,,15940,7.0,1931,5825,5869,7152,1.0,4443,16058,8817,,1643,3798,428,1.0,1083,19674,8097,10207,7060,,162.0,3249,2044,1192,588,8692,,132.0,68.0,1205,4477,747.0,3031,1306,1531,129,,
0,HIP13217.txt,5454,,7594,3951,407,1625,20.0,22,2715,3891,1.0,44.0,25.0,59.0,3549,5456,1309,3771,4454,972.0,37.0,2660,1102,2659,162,,8457,2128.0,2322,3709,5034,3767,2.0,3068,4781,4602,,1021,1654,272,1.0,775,11140,6060,7088,3789,,132.0,2040,1321,1194,558,7361,,91.0,44.0,777,2560,734.0,1990,375,308,85,,
0,HIP19717.txt,10800,,10458,3832,1000,2265,33.0,46,4319,5861,1.0,74.0,25.0,76.0,5552,9154,1585,2935,8986,1539.0,61.0,4512,1807,6298,208,,23075,6.0,2803,4801,4742,9066,1.0,6985,13801,9667,,2340,10785,466,1.0,1456,19102,11452,14390,7338,5.0,219.0,3163,2511,1583,1681,12616,,156.0,83.0,5998,5611,1072.0,4759,1516,2030,176,,
0,HIP13463.txt,10980,,13542,4310,1243,3324,36.0,49,4579,3819,1.0,131.0,62.0,119.0,7865,13143,1980,3572,11842,1796.0,81.0,6756,1536,6580,269,,22837,29.0,2944,8407,6509,11155,5.0,7796,3789,10905,,3556,2650,516,,1043,22668,13206,14756,6492,1.0,281.0,4541,3513,3026,2036,16121,,141.0,78.0,1326,4788,839.0,4654,1634,1869,271,,
0,HIP05941.txt,9455,,8770,2643,681,1829,28.0,60,4119,9067,,36.0,37.0,98.0,4920,8659,1652,9300,4716,1178.0,60.0,4018,1468,5070,213,,11438,5507.0,1672,3085,4344,5756,2.0,5887,14377,8124,,2439,3979,286,,788,14513,6224,10195,4812,,194.0,2422,1960,1633,631,10107,,119.0,61.0,3060,4012,1032.0,4513,528,509,107,,
0,HIP14004.txt,5550,,8545,2697,741,2023,36.0,179,1291,8166,2.0,52.0,47.0,99.0,5702,9174,1287,10547,5921,1214.0,67.0,5084,1192,5105,165,,14201,5168.0,3455,5143,3808,4695,2.0,6433,12904,6936,,2013,3154,382,,884,17584,9055,7981,4430,,176.0,3124,1474,1845,451,7120,,116.0,53.0,686,3038,522.0,3960,939,915,115,,
0,HIP08792.txt,10655,,10553,4363,1089,2690,34.0,44,3843,4396,1.0,80.0,36.0,66.0,6443,10490,1218,3260,9553,1682.0,88.0,6032,1998,5790,210,1.0,18091,6.0,2553,6375,3988,9067,8.0,6675,4178,10095,,2480,5881,465,1.0,1373,17797,11133,14990,6795,2.0,198.0,3990,2931,1545,1610,14045,,164.0,84.0,3551,6487,1063.0,3191,2211,1652,144,,
0,HIP01140.txt,10237,,12490,2893,835,2986,37.0,53,4143,10488,1.0,96.0,50.0,88.0,6107,9987,2020,9122,5457,1325.0,51.0,4635,1845,6312,190,,14084,4211.0,1700,3670,8500,7795,2.0,5928,2495,7512,,2432,2012,441,3.0,1260,20399,8311,11929,7157,,163.0,2954,2025,1440,1688,11900,,129.0,64.0,3629,4315,1094.0,4248,440,439,99,,
0,HIP02848.txt,1500,,1940,595,113,461,14.0,8,727,1704,1.0,7.0,10.0,22.0,880,1417,459,1529,1043,263.0,12.0,611,297,612,36,,1809,1155.0,786,411,1022,1174,,787,2782,1427,,320,681,86,,235,3422,1483,1876,926,,39.0,555,316,275,70,1630,,21.0,21.0,223,731,187.0,671,91,107,28,,
0,HIP13833.txt,3521,,6059,1992,454,1314,27.0,95,1069,3005,1.0,27.0,17.0,40.0,2853,5089,929,1664,4597,817.0,37.0,2517,1110,3447,90,,11861,8.0,1834,4641,3576,4028,,3816,10868,7599,,1238,3011,223,,617,10854,5917,6685,3549,,136.0,2069,1201,844,340,4807,,79.0,43.0,769,3132,475.0,3006,881,1120,66,,
0,HIP04634.txt,9183,,8907,4180,849,2652,37.0,101,4373,7563,1.0,72.0,46.0,101.0,5638,9329,1562,6904,6881,1292.0,75.0,5036,1220,5881,227,,15164,4108.0,1704,5351,7938,8495,3.0,8026,18113,11580,,3124,5122,558,1.0,1322,25268,10570,9851,6148,,185.0,3760,2122,1694,703,8525,,191.0,79.0,1929,5925,1026.0,5217,1422,1812,152,,
0,HIP10716.txt,11474,1.0,9872,4026,972,2623,57.0,56,5411,11008,,51.0,50.0,99.0,6258,9744,1695,7711,7670,1714.0,82.0,4931,1870,7014,274,,19255,3209.0,4295,4265,10810,8962,1.0,6739,19227,11412,,2054,5405,631,,1582,20035,11091,13590,8500,,182.0,3257,2262,1376,787,13137,,185.0,97.0,1958,5102,1227.0,5011,657,696,208,,
