,TRBJ2-7*01,TRBJ2-1*01,TRBJ1-1*01,TRBJ2-5*01,TRBJ1-6*01,TRBJ2-3*01,TRBJ2-2P*01,TRBJ1-3*01,TRBJ2-6*01,TRBJ1-2*01,TRBJ1-4*01,TRBJ1-5*01,TRBJ2-4*01,TRBJ2-2*01
71,0.29431762991743565,0.05779504613890238,0.14618746964545895,0.010684798445847498,0.0626517727051967,0.021855269548324428,0.0,0.04905293831957261,0.03156872268091306,0.13016027197668772,0.06410879067508499,0.10053423992229238,0.0014570179698882952,0.02962603205439534
72,0.16603425289713875,0.0624551328068916,0.18151984411855193,0.042662291047072094,0.06942877653573992,0.040713772946364475,0.0,0.05363552456158343,0.019895395344067274,0.15290739411342427,0.05753256076299867,0.11086042457183878,0.004717464875397395,0.03763716541893139
73,0.29037800687285226,0.10538373424971363,0.11512027491408934,0.038831615120274915,0.05005727376861398,0.05360824742268041,0.0,0.03424971363115693,0.03333333333333333,0.09106529209621993,0.05108820160366552,0.08774341351660939,0.007560137457044674,0.0415807560137457
74,0.21312991215903837,0.04946833102172908,0.17170596393897364,0.013684697179842812,0.07480351363846509,0.02431807674526121,0.0,0.05048543689320388,0.028663892741562644,0.15894590846047157,0.07027276930189552,0.11521035598705502,0.0025889967637540453,0.02672214516874711
75,0.2612921669525443,0.036020583190394515,0.1761006289308176,0.02058319039451115,0.06460834762721555,0.024585477415666093,0.0,0.048027444253859346,0.024013722126929673,0.13607775871926817,0.06689536878216124,0.11206403659233848,0.006289308176100629,0.023441966838193252
76,0.21422004290530186,0.04954540811114516,0.18081520073551946,0.016651343344570437,0.06967003779752784,0.030033711308611707,0.0,0.04791092042088058,0.02257636122177955,0.16242721422004291,0.05965880069465727,0.11645724793135152,0.001736643170906119,0.028297068137705588
77,0.17505093245572795,0.13085723240871336,0.12349161573421094,0.07569346497414198,0.04215640181789688,0.07177558376430027,0.0,0.033066917411064094,0.025858015984955338,0.11142454160789844,0.04764143551167529,0.08619338661651779,0.018805829807240243,0.05798464190565742
78,0.1937413424002015,0.07832766654073794,0.1858707971288251,0.018133736305251228,0.05484195945095076,0.03437854174537212,0.0,0.05074927590983503,0.035197078453595265,0.16099987407127567,0.05427528019141166,0.09576879486210804,0.00365193300591865,0.03406371993451706
79,0.18045724513871939,0.06525099666422586,0.17199576926206167,0.047189000081360344,0.06834268977300463,0.041412415588642094,0.0,0.0514197380196892,0.02660483280449109,0.14319420714343828,0.05988121389634692,0.10259539500447482,0.006183386217557562,0.03547311040598812
80,0.24296526295361925,0.04870948961769843,0.1672811954201436,0.017077430622938095,0.07141470987774112,0.024451775664661363,0.0,0.05918882204541044,0.029303318455268776,0.15893654182029884,0.054531340966427325,0.10168833689113138,0.0038812342324859306,0.020570541432175432
81,0.2138213016958241,0.09833098733159058,0.14712782358066895,0.04886386487029962,0.04879683624907836,0.042898317581607344,0.0,0.047858435551980695,0.024130303639654134,0.1310409544875662,0.05717541390173604,0.09142703934580065,0.008311549031436423,0.040217172732756885
82,0.1841703167973923,0.11021697056127126,0.13894265050422736,0.06386879902210452,0.043597840480798615,0.06692472242029134,0.0,0.045736986859529385,0.019863502088214323,0.12997860853621268,0.05276561067535907,0.07863909544667413,0.010593867780380972,0.05470102882754405
83,0.09078641981972256,0.1294866950936471,0.12392724132347385,0.09990824202515249,0.057807524153937494,0.12786743671398498,0.0,0.03670318993900793,0.020132779187132292,0.10746478113024235,0.041453014519350136,0.07329842931937172,0.017218114103740488,0.07394613267123658
84,0.08507595377063121,0.15809207220439875,0.10196745390591783,0.11514823547601562,0.042789223454833596,0.12457964516253721,0.0,0.032159560898303116,0.019288005875304395,0.09466197673070233,0.04711839511422056,0.07823431641606432,0.022148351435970777,0.0787368095551003
85,0.0678156385593349,0.161998968352702,0.1268015899505416,0.0952756622265376,0.04096246624389356,0.11536244196983948,3.0342567588069303e-05,0.036137997997390536,0.019055132445307522,0.11739539399824013,0.0483357101677944,0.07515853991564767,0.020299177716418364,0.07537093788876414
86,0.11676028613951701,0.15886504392913725,0.11258341735080897,0.09011474386672427,0.04488933698209228,0.11546401651543521,0.0,0.035191319794517256,0.019684094291612657,0.09246723318450238,0.04508137692640069,0.07705602765375198,0.01675548514090931,0.07508761822459072
87,0.02965672919747801,0.1535767105160738,0.1361926260346125,0.09117563114605226,0.052074414260138556,0.11950909421135933,0.0,0.04179964193975247,0.022521470641654343,0.1224150904231857,0.04641810020497652,0.08458524687994604,0.01766949482369425,0.08240574972107625
88,0.10975472420550013,0.18205364985697875,0.07412329106511407,0.12320097299488728,0.030901596882812677,0.1498457172458839,0.0,0.02569877699948197,0.02443748733079574,0.07328993896258924,0.03313137683281155,0.06306448343431158,0.02716277393634992,0.08333521025248317
89,0.10788753421249067,0.14829559591938293,0.11958198556854939,0.08156257775566061,0.04792236874844489,0.10102015426723066,0.0,0.03911420751430704,0.021199303309280916,0.10709131624782284,0.04687733266981836,0.08529484946504105,0.021149539686489176,0.07300323463548146
90,0.02034844611866003,0.1522265572447195,0.1946051392439123,0.07147181487959102,0.045708327727700795,0.1002287098076147,0.0,0.04486748284676443,0.021122023409121487,0.15969325978743443,0.04409390555630297,0.06676308354634737,0.01039284272837347,0.06847840710345755
91,0.1023967824017073,0.14487400476073217,0.13457276532873677,0.09599441845194123,0.03521300172371337,0.11651481572683248,0.0,0.03513092013461381,0.023229089715176884,0.10362800623820077,0.04296971189362226,0.07321677747681195,0.01736025609455799,0.07489945005335304
92,0.07694615912208505,0.20434670781893005,0.11745541838134431,0.09473593964334705,0.0340363511659808,0.11638374485596707,0.0,0.03377914951989026,0.019675925925925927,0.09825102880658436,0.03896604938271605,0.06361454046639232,0.01586076817558299,0.08594821673525377
93,0.07901794924695688,0.16908511565000114,0.1457029548632602,0.08605552117002499,0.0426609815922793,0.11028585837746144,0.0,0.03427091213350755,0.017284460032551636,0.10739747380968755,0.044426105494807785,0.0741581275932421,0.014396075464777756,0.07525846457144167
94,0.10995708991613029,0.14016481373122683,0.19104739613809246,0.05310122878876536,0.03820460308172421,0.08172420518821923,0.0,0.03245075092646772,0.01572557050906963,0.14118880436902673,0.05056563292373708,0.0759215915740199,0.012824263701969964,0.057124049151550615
95,0.07467162224944039,0.12704312201714743,0.12645183089073786,0.11207078599484732,0.05705959369852599,0.1074249271444862,0.0,0.04124255606706931,0.01721079528656502,0.109198800523715,0.04707099717024961,0.08546268530641551,0.0185200827807577,0.07657220087004266
